zip3,total_pop,white_nh,black_nh,hispanic,poverty_count,total_households,median_income_approx,year,share_black,share_hispanic,poverty_rate
028,672137.0,573286.0,22463.0,45968.0,69100.0,268556.0,63599.57449264999,2012,0.033420269974722416,0.06839081913359925,0.10280642190505805
029,380334.0,230516.0,32132.0,85348.0,64362.0,142083.0,48462.86415529935,2012,0.08448363806548981,0.22440276178306437,0.16922494439098265
030,378295.0,340950.0,3320.0,16614.0,19802.0,142438.0,80695.16162119659,2012,0.008776219616965595,0.04391810623983928,0.05234539182384118
031,148489.0,126161.0,5485.0,8961.0,16327.0,57540.0,66007.0204379562,2012,0.036938763140704024,0.06034790455858683,0.10995427270706921
032,187419.0,179017.0,811.0,2459.0,17237.0,74244.0,60251.589705941784,2012,0.004327202684893207,0.013120334651236,0.0919703978785502
033,61363.0,57159.0,1089.0,1047.0,5412.0,24644.0,61095.30607855868,2012,0.017746850708081418,0.017062399165620978,0.08819647018561674
034,83862.0,80160.0,481.0,1016.0,7770.0,33189.0,58356.98689324776,2012,0.005735613269418807,0.012115141542057188,0.09265221435214996
035,46174.0,44190.0,192.0,643.0,5647.0,20457.0,43604.3223835362,2012,0.004158184259540001,0.013925585827521982,0.12229826309178325
036,13658.0,12947.0,87.0,247.0,1134.0,5677.0,53104.908930773294,2012,0.00636989310294333,0.018084639039390834,0.08302826182457168
037,77741.0,71882.0,744.0,1426.0,7252.0,30549.0,62186.43107794036,2012,0.009570239641887806,0.018342959313618297,0.09328411005775589
038,320541.0,302473.0,2080.0,4942.0,27227.0,128143.0,65993.28377766679,2012,0.00648902948452772,0.015417684477180766,0.08494077200732511
039,48679.0,46547.0,282.0,859.0,2801.0,20110.0,66293.91233217304,2012,0.005793052445613098,0.017646212946034225,0.057540212411923
040,337463.0,320932.0,2796.0,3893.0,31930.0,135473.0,58625.54640484276,2012,0.008285352764599378,0.011536079510938976,0.09461778031962023
041,112930.0,98310.0,5026.0,3090.0,16039.0,50393.0,54768.300180580634,2012,0.04450544585141238,0.027362082706101125,0.14202603382626405
042,176471.0,165380.0,1974.0,2448.0,24596.0,71557.0,45313.56443587163,2012,0.011185973899394235,0.013871967632075525,0.1393770081203144
043,82431.0,79064.0,290.0,1061.0,9534.0,35323.0,50179.17334314752,2012,0.0035180939209763316,0.012871371207434097,0.11566037049168396
044,176794.0,167874.0,1148.0,1911.0,28303.0,72178.0,44128.38472941894,2012,0.006493433035057751,0.010809190357138817,0.16009027455682887
045,48446.0,46690.0,355.0,431.0,5989.0,21115.0,50273.857778830214,2012,0.007327746356768361,0.008896503323287784,0.12362217726953721
046,73653.0,69003.0,272.0,969.0,10985.0,32719.0,43518.23399248143,2012,0.0036929928176720568,0.013156286912956703,0.1491453165519395
047,72379.0,68741.0,416.0,695.0,11348.0,30650.0,37676.79755301795,2012,0.005747523452935244,0.00960223269180287,0.15678580803824313
048,40026.0,38745.0,208.0,309.0,4228.0,17188.0,49381.66779148243,2012,0.005196622195572878,0.0077199820116924,0.105631339629241
049,159717.0,153364.0,915.0,1575.0,25883.0,66447.0,40753.01145820769,2012,0.005728882961738575,0.009861191983320498,0.16205538546303774
050,61467.0,59013.0,244.0,558.0,6494.0,26390.0,56020.39401288367,2012,0.003969609709274896,0.009078041876128654,0.10565018627881627
051,29607.0,28012.0,118.0,660.0,3420.0,12794.0,47957.69430983273,2012,0.003985543959198838,0.022292025534501977,0.11551322322423752
052,33317.0,31742.0,163.0,510.0,4373.0,13975.0,49785.1030411449,2012,0.004892397274664586,0.015307500675330913,0.13125431461416093
053,37122.0,35122.0,367.0,571.0,3590.0,16115.0,52648.387961526525,2012,0.009886320780130381,0.015381714347287323,0.09670815150045795
054,234401.0,216226.0,3164.0,3971.0,24268.0,93043.0,62657.51279212263,2012,0.013498235929027607,0.016941054005742296,0.10353198151885018
056,85139.0,80921.0,679.0,1405.0,8181.0,35159.0,56422.12187491112,2012,0.007975193507088408,0.016502425445448034,0.09608992353680453
057,82212.0,78654.0,475.0,1070.0,10186.0,33976.0,50293.69404874029,2012,0.005777745341312704,0.013015131610957038,0.12389918746654989
058,58512.0,56035.0,395.0,685.0,8340.0,23729.0,42618.42041332771,2012,0.006750751982499316,0.011707000273448181,0.14253486464315013
059,3721.0,3625.0,17.0,22.0,559.0,1649.0,39869.24499696786,2012,0.004568664337543671,0.005912389142703574,0.15022843321687718
060,672288.0,518109.0,50480.0,64431.0,50428.0,264384.0,74515.83801213387,2012,0.07508686753296206,0.09583839068970441,0.07500951972963968
061,296444.0,137252.0,61423.0,76826.0,54114.0,115180.0,55072.478668171556,2012,0.20719933613093872,0.2591585594581101,0.18254375193965808
062,166352.0,140871.0,3336.0,13377.0,16488.0,57969.0,69022.7421330481,2012,0.020053861690872365,0.08041382129460421,0.09911512936423969
063,268590.0,210196.0,13511.0,22896.0,22204.0,104802.0,67159.89788769365,2012,0.05030343646449979,0.08524516921702223,0.08266875162887673
064,717856.0,606902.0,23234.0,54326.0,41769.0,276504.0,80814.54700112838,2012,0.03236582267195649,0.07567813043284446,0.05818576427584363
065,289558.0,152451.0,65736.0,50886.0,46205.0,110797.0,54575.25784994179,2012,0.2270218747193999,0.1757368126592945,0.15957079410688013
066,239395.0,105902.0,56081.0,64534.0,37210.0,85660.0,59883.16835162269,2012,0.23426136719647445,0.26957121076045865,0.15543348858581008
067,332868.0,248813.0,23196.0,47248.0,37252.0,129731.0,64327.087874139565,2012,0.0696852806517899,0.14194215124313542,0.11191222947234339
068,466397.0,360724.0,18922.0,53901.0,25767.0,170133.0,112927.67883949616,2012,0.04057058686055013,0.11556892518605394,0.055246924830133985
069,122772.0,61522.0,17975.0,31760.0,13198.0,45169.0,82349.95284376453,2012,0.1464096047958818,0.25869090672140227,0.10750008145179683
070,1686155.0,818849.0,229570.0,456710.0,173014.0,614508.0,75937.67554368699,2012,0.1361499980725378,0.27085884749622663,0.10260859766747422
071,394914.0,70378.0,186499.0,115805.0,89189.0,136841.0,42032.08859917715,2012,0.4722521865520088,0.29324106007890327,0.2258441078310721
072,180621.0,37902.0,46795.0,87147.0,29519.0,59419.0,47807.052895538465,2012,0.2590784017362322,0.48248542528277444,0.16343060884393287
073,248157.0,53435.0,59656.0,69091.0,43227.0,95386.0,63318.26839368461,2012,0.2403962007922404,0.2784164863372784,0.1741921444891742
074,461318.0,378803.0,7063.0,39374.0,17707.0,163104.0,102430.84958676672,2012,0.015310479972600245,0.08535110271006117,0.038383501185733054
075,197787.0,49962.0,44180.0,94627.0,43070.0,61022.0,47680.8516928321,2012,0.2233716068295692,0.4784288148361621,0.21775950896671672
076,492770.0,278001.0,37872.0,84274.0,33785.0,177859.0,86633.49331774046,2012,0.07685532804350914,0.17102096312681372,0.06856139781236682
077,601257.0,455480.0,43080.0,60357.0,40544.0,223155.0,86598.21695682373,2012,0.0716498934731737,0.10038469406593187,0.06743206316101101
078,361242.0,285143.0,10332.0,43832.0,17090.0,132906.0,91349.61980354523,2012,0.0286013254272759,0.12133694310185415,0.04730900615100127
079,256635.0,202460.0,7940.0,21320.0,11105.0,93306.0,117365.24788330868,2012,0.030938882069865763,0.08307518460069749,0.04327157246673291
080,1160734.0,869767.0,146442.0,70736.0,81926.0,434700.0,74244.11785315804,2012,0.12616327254995546,0.06094074956019208,0.07058120120544414
081,158992.0,54562.0,44898.0,51327.0,36646.0,56245.0,47595.94771090764,2012,0.28239156687128913,0.3228275636510013,0.2304895843816041
082,251640.0,180727.0,23795.0,29945.0,23361.0,98162.0,60625.69140808052,2012,0.09455968844380862,0.11899936417103799,0.09283500238435861
083,242827.0,142508.0,38343.0,50968.0,30431.0,81051.0,57725.1886713304,2012,0.15790253966815881,0.20989428687913617,0.12531967202988137
084,57984.0,23122.0,15428.0,11534.0,13720.0,24261.0,40457.4768558592,2012,0.2660733995584989,0.1989169426048565,0.23661699779249448
085,310772.0,217716.0,17154.0,23696.0,12115.0,110592.0,105862.49085828994,2012,0.05519802298791397,0.0762488255055153,0.038983563512800384
086,267794.0,135983.0,68501.0,45815.0,32485.0,93958.0,66775.30104940505,2012,0.25579736663256086,0.17108299663173931,0.12130592918437307
087,453296.0,388569.0,13467.0,38393.0,50057.0,176379.0,61416.309050397154,2012,0.029709064275881544,0.08469741625780947,0.11042894708976034
088,898562.0,526714.0,69155.0,124896.0,52965.0,319345.0,87529.59426638902,2012,0.07696185683347392,0.13899541712202385,0.05894417970045473
089,110416.0,38743.0,15095.0,37818.0,18603.0,34675.0,64050.73805335256,2012,0.13671025938269815,0.34250470946239675,0.1684810172438777
100,1512895.0,708023.0,203652.0,394173.0,264284.0,696286.0,74018.25152308104,2012,0.13461079585827174,0.2605422055066611,0.174687602246025
101,61036.0,45467.0,2224.0,5969.0,4428.0,32354.0,98625.44418000865,2012,0.03643751228783013,0.09779474408545777,0.07254734910544597
102,13117.0,8446.0,116.0,2015.0,486.0,6125.0,165840.60604081632,2012,0.008843485553099032,0.15361744301288405,0.03705115498970801
103,468374.0,300585.0,44665.0,80439.0,52237.0,163675.0,72786.11136703833,2012,0.09536182623288227,0.17174095914803128,0.11152839397575443
104,1386077.0,151311.0,416125.0,745661.0,398536.0,476647.0,36195.19529966621,2012,0.30021780896732286,0.5379650625470302,0.28752803776413577
105,646650.0,431839.0,67343.0,104698.0,43772.0,229690.0,102699.62287430886,2012,0.10414134384906827,0.16190829660558262,0.06769040439186577
106,81266.0,38727.0,12775.0,22269.0,6528.0,31152.0,84099.08583718541,2012,0.15719981295990942,0.27402603794944996,0.08032879679078582
107,227633.0,107225.0,33012.0,69822.0,31538.0,85469.0,64418.53195895588,2012,0.1450229096835696,0.3067305706993274,0.13854757438508478
108,85971.0,44132.0,15295.0,21047.0,8912.0,31082.0,84143.07499517406,2012,0.1779088297216503,0.24481511207267567,0.1036628630584732
109,537349.0,364816.0,52448.0,84857.0,65232.0,170956.0,82794.97403425442,2012,0.09760509464054087,0.15791785227105662,0.12139596426158791
110,248721.0,146413.0,27124.0,32164.0,12232.0,83161.0,100150.3306838542,2012,0.10905391985397292,0.12931758878422006,0.049179602848171244
111,198860.0,95931.0,10538.0,57225.0,31642.0,87092.0,53476.775386947134,2012,0.05299205471185759,0.28776526199336216,0.15911696671024841
112,2512740.0,896464.0,809821.0,497620.0,565764.0,911995.0,47933.153714658525,2012,0.32228603038913695,0.19803879430422566,0.2251581938441701
113,1157042.0,370634.0,45987.0,367325.0,166137.0,408404.0,56899.924743636206,2012,0.039745316073228114,0.31746902878201483,0.14358770036005608
114,751339.0,97851.0,300210.0,165339.0,94756.0,232394.0,62079.71585755226,2012,0.3995666403580807,0.22005912111576797,0.12611617392415408
115,716972.0,415019.0,111137.0,133978.0,53189.0,236119.0,94268.69709341477,2012,0.1550088427442076,0.18686643271982728,0.074185602785046
116,115352.0,41213.0,43646.0,25513.0,23856.0,39548.0,49649.58296247598,2012,0.3783722865663361,0.22117518551910673,0.2068104584229142
117,1569610.0,1152556.0,93898.0,236019.0,78712.0,512266.0,95668.25550202435,2012,0.059822503679257906,0.150367925790483,0.05014748886666114
118,71883.0,53873.0,639.0,5534.0,2762.0,24088.0,105727.00410993026,2012,0.008889445348691623,0.07698621370838724,0.03842354937885174
119,245735.0,186801.0,14045.0,35451.0,19997.0,92312.0,75257.90185391858,2012,0.05715506541599691,0.14426516369259568,0.08137627932528944
120,328889.0,296367.0,6637.0,13581.0,29405.0,130903.0,63544.66449966769,2012,0.020180060749979477,0.04129356713055164,0.08940706438950527
121,281175.0,244398.0,12235.0,10854.0,29722.0,112547.0,60782.30023012608,2012,0.043513825909131325,0.03860229394505201,0.10570641059838179
122,151954.0,97979.0,31593.0,9702.0,26033.0,61122.0,52366.71949543536,2012,0.20791160482777682,0.06384826987114521,0.17132158416362847
123,162450.0,125837.0,14475.0,9226.0,18244.0,61480.0,59304.10102472349,2012,0.08910433979686057,0.056792859341335794,0.11230532471529701
124,154456.0,129168.0,7213.0,11957.0,19348.0,62453.0,53941.31807479779,2012,0.0466993836432382,0.07741363236131973,0.1252654477650593
125,448403.0,335148.0,34241.0,57662.0,41349.0,161338.0,70970.3630367946,2012,0.07636211176107208,0.1285941441069752,0.0922139236356581
126,87189.0,55138.0,15014.0,11042.0,12150.0,31622.0,60330.79381443299,2012,0.17220062163805067,0.12664441615341385,0.1393524412483226
127,98794.0,74641.0,7009.0,12720.0,15853.0,37936.0,48011.1340990099,2012,0.07094560398404762,0.12875275826467195,0.16046521043788084
128,225193.0,212406.0,3698.0,4392.0,22327.0,92965.0,56436.24081105793,2012,0.01642146958386806,0.019503270527947137,0.09914606581909739
129,164047.0,147877.0,7440.0,4657.0,21152.0,63166.0,49206.21609169925,2012,0.04535285619365182,0.02838820581906405,0.12893865782367248
130,385315.0,355741.0,8304.0,8463.0,36103.0,152335.0,58946.55078058324,2012,0.02155119837016467,0.021963847760922882,0.09369736449398544
131,180875.0,169429.0,2263.0,4062.0,19843.0,68485.0,57656.335017744736,2012,0.012511402902557015,0.02245749827228749,0.109705597788528
132,229395.0,153736.0,43996.0,13588.0,51128.0,90413.0,41478.432327209586,2012,0.1917914514265786,0.05923407223348373,0.222881928551189
133,143427.0,136758.0,1526.0,2157.0,18488.0,55938.0,48811.0591011477,2012,0.010639558799947012,0.015039009391537158,0.12890181067720863
134,186852.0,172075.0,4653.0,5118.0,21059.0,72735.0,52166.94628445728,2012,0.024902061524629118,0.02739066212831546,0.11270417228608738
135,71663.0,49564.0,8035.0,6386.0,18546.0,28251.0,34821.28193692258,2012,0.11212201554498137,0.08911153593904804,0.2587946360046328
136,237257.0,208510.0,8150.0,8950.0,36796.0,90325.0,45298.443521042485,2012,0.03435093590494696,0.0377228069140215,0.15508920706238383
137,137798.0,126884.0,2942.0,3338.0,16947.0,56541.0,49474.418262853505,2012,0.021350092163892075,0.024223863916747704,0.12298436842334431
138,140130.0,129988.0,1997.0,3491.0,17708.0,55514.0,48941.741776849085,2012,0.014251052594019839,0.024912581174623565,0.12636837222579034
139,81789.0,65614.0,5943.0,3727.0,17544.0,31253.0,39046.54756343391,2012,0.07266258298793236,0.045568474978297815,0.21450317279829806
140,446841.0,406262.0,11370.0,14169.0,38754.0,174374.0,60674.440444102904,2012,0.02544529262086514,0.03170926571196466,0.08672883643175089
141,198686.0,186517.0,2873.0,4117.0,18288.0,81141.0,56019.66144080853,2012,0.014460002214549591,0.020721137875844297,0.0920447339017344
142,563894.0,383377.0,113444.0,33953.0,104548.0,239871.0,43978.93295146141,2012,0.2011796543321972,0.060211670987809766,0.18540363969114762
143,66389.0,50188.0,11399.0,1566.0,12898.0,28096.0,37517.11973234624,2012,0.17170013104580578,0.023588245040594074,0.19427917275452258
144,304239.0,277475.0,8496.0,9320.0,28377.0,117856.0,58802.27268870486,2012,0.027925413901570804,0.03063381091838982,0.09327206571149656
145,320254.0,290959.0,8467.0,8694.0,27480.0,123585.0,65062.857337055466,2012,0.0264383895283119,0.02714720190848514,0.08580689078044303
146,478169.0,301011.0,100746.0,47433.0,86362.0,192398.0,46113.6941508031,2012,0.2106911991367069,0.09919714577900282,0.1806097844067683
147,179320.0,164964.0,3029.0,5510.0,31022.0,72876.0,42114.9542889313,2012,0.01689159045282177,0.030727191612759313,0.172997992415793
148,284822.0,253846.0,6731.0,7308.0,41825.0,112854.0,48763.076011732286,2012,0.0236323036844064,0.025658130341055116,0.14684610037146006
149,49288.0,41036.0,4521.0,1451.0,9997.0,19563.0,39939.43265347851,2012,0.09172618081480279,0.029439214413244603,0.20282827463074177
150,446817.0,405718.0,21534.0,5428.0,48872.0,184710.0,53509.54902820638,2012,0.04819422716682669,0.01214815013752834,0.10937811229205693
151,368048.0,309840.0,39769.0,4604.0,41850.0,157466.0,52844.86953374062,2012,0.10805384080337348,0.012509237925487979,0.11370799460939877
152,687076.0,520919.0,112943.0,13036.0,96735.0,298990.0,49942.05403525202,2012,0.16438210620076965,0.0189731558080911,0.14079228498739585
153,183943.0,171669.0,6395.0,2139.0,18302.0,72322.0,55333.30826028041,2012,0.034766204748210044,0.011628602338767988,0.09949821412067869
154,145308.0,134966.0,6097.0,1222.0,27037.0,57720.0,38185.77105153638,2012,0.04195914884245878,0.008409722795716685,0.18606683733861865
155,89078.0,85021.0,1966.0,1065.0,11538.0,34466.0,42120.86125456972,2012,0.022070544915691867,0.011955814005702867,0.12952693145333302
156,311842.0,299389.0,4151.0,2621.0,27341.0,130020.0,52518.3184248794,2012,0.013311228121933543,0.008404897351864084,0.08767581018592749
157,111075.0,105444.0,2422.0,1096.0,18020.0,43873.0,42897.58035693935,2012,0.02180508665316228,0.009867206842223723,0.16223272563583163
158,89336.0,86846.0,307.0,1031.0,10840.0,37217.0,43217.198780127364,2012,0.003436464583146772,0.011540700277603653,0.12133966150264171
159,145718.0,136888.0,4210.0,1899.0,19810.0,60644.0,42663.90996636106,2012,0.02889142041477374,0.013032020752412193,0.13594751506334152
160,193751.0,185738.0,2176.0,2024.0,16996.0,76601.0,60203.43769663582,2012,0.011230909775949543,0.010446397696011892,0.0877208375698706
161,222469.0,205506.0,9950.0,2265.0,28773.0,89354.0,44193.722569813646,2012,0.04472533251823849,0.010181193784302532,0.12933487362284182
162,87941.0,83982.0,2139.0,805.0,12383.0,34266.0,43795.80461682134,2012,0.02432312573202488,0.009153864522805063,0.1408103160073231
163,150192.0,144340.0,1698.0,1449.0,22754.0,62368.0,41682.72335171883,2012,0.011305528922978588,0.00964765100671141,0.1514994140833067
164,129840.0,123262.0,2291.0,1858.0,15200.0,47900.0,49121.64363256785,2012,0.01764479359211337,0.01430991990141713,0.1170671595810228
165,187124.0,154953.0,17077.0,7933.0,32885.0,74606.0,45107.61480309895,2012,0.09126034073662384,0.04239434813278895,0.17573908210598319
166,208391.0,196408.0,6343.0,2542.0,25972.0,80841.0,43105.918927277,2012,0.030437974768584057,0.012198223531726417,0.1246311021109357
167,48636.0,46138.0,1021.0,825.0,7198.0,19466.0,41526.08008835919,2012,0.02099268031910519,0.01696274364668147,0.1479973682046221
168,196390.0,175698.0,4948.0,4762.0,32777.0,73970.0,47500.34443693389,2012,0.025194765517592546,0.024247670451652326,0.16689749987270228
169,65271.0,63058.0,526.0,685.0,9449.0,26182.0,42717.890497288216,2012,0.008058709074474115,0.010494706684438724,0.14476566928651316
170,614663.0,554986.0,12700.0,25681.0,54721.0,243347.0,57510.58149761631,2012,0.020661728459334627,0.04178061799717894,0.08902601913568899
171,164738.0,95141.0,43282.0,15110.0,23955.0,67853.0,53971.23251735369,2012,0.26273233862254003,0.09172140004127767,0.14541271594896138
172,205002.0,187781.0,5739.0,7197.0,22925.0,79354.0,51355.145184867804,2012,0.027994848830743116,0.035106974566101797,0.11182817728607526
173,336520.0,311700.0,5846.0,11588.0,24672.0,129249.0,60821.457813986955,2012,0.01737192440271009,0.03443480328063711,0.07331510757161536
174,174772.0,131428.0,16795.0,17906.0,23330.0,67524.0,53500.217256086726,2012,0.09609662875060078,0.1024534822511615,0.1334882017714508
175,323805.0,298095.0,4575.0,12487.0,26994.0,117414.0,59753.335496839914,2012,0.014128873859267152,0.03856333287009157,0.08336498818733497
176,165477.0,114071.0,11152.0,31716.0,22807.0,65019.0,50294.142589089344,2012,0.06739305160233748,0.19166409833390743,0.1378258005644289
177,170437.0,159127.0,5705.0,2102.0,23791.0,67351.0,43718.09990942971,2012,0.03347277879803094,0.012333002810422619,0.1395882349489841
178,238063.0,220511.0,6839.0,6534.0,29715.0,91423.0,44792.61056845651,2012,0.02872768972918933,0.027446516258301374,0.1248199006145432
179,124413.0,115651.0,3447.0,3253.0,14012.0,50102.0,45861.9754900004,2012,0.02770610788261677,0.02614678530378658,0.11262488646684832
180,532624.0,444931.0,18174.0,46478.0,43656.0,203665.0,63076.40786940636,2012,0.034121631770254436,0.08726230887079817,0.08196401213614107
181,166837.0,94573.0,12102.0,52541.0,31779.0,61612.0,46945.47898136727,2012,0.07253786630064074,0.3149241475212333,0.19047933012461266
182,138764.0,118760.0,2214.0,15536.0,18932.0,56187.0,45061.25299918123,2012,0.015955146868063763,0.11195987431898763,0.136433080626099
183,178851.0,134592.0,14971.0,21205.0,18479.0,64103.0,59675.75662011391,2012,0.08370654902684357,0.1185623787398449,0.10332064120413081
184,200045.0,177686.0,8276.0,9344.0,21429.0,76833.0,52862.60238439212,2012,0.04137069159439126,0.04670949036466795,0.10712089779799545
185,118342.0,101350.0,4135.0,8256.0,19240.0,47971.0,40322.81563861499,2012,0.03494110290513934,0.06976390461543662,0.16257964205438474
186,176476.0,166035.0,3112.0,4071.0,22131.0,71233.0,46015.49916471299,2012,0.01763412588680614,0.023068292572361114,0.12540515424193657
187,134674.0,117527.0,7139.0,6658.0,21007.0,55542.0,45476.456177307264,2012,0.05300948958225047,0.04943790189643138,0.1559840800748474
188,78654.0,75997.0,365.0,1075.0,10093.0,30962.0,46429.71829985143,2012,0.004640577720141379,0.013667454929183512,0.12832150939558065
189,365701.0,332214.0,4728.0,12240.0,16404.0,133202.0,88274.51051513263,2012,0.012928594671603304,0.033469965901105,0.044856317045892685
190,1121602.0,848204.0,154025.0,41853.0,85267.0,420880.0,75061.84661898878,2012,0.13732589635182532,0.03731537568584935,0.07602251065886116
191,1525974.0,561771.0,644976.0,188061.0,389332.0,580560.0,39123.18535724129,2012,0.4226651305985554,0.12323997656578684,0.2551367192363697
193,433085.0,350763.0,28700.0,30740.0,29049.0,156470.0,88143.81227388364,2012,0.06626874632000647,0.07097913804449472,0.06707459274738216
194,511542.0,402469.0,39747.0,23295.0,31355.0,197996.0,78605.31729933938,2012,0.0777003647794316,0.04553878273924722,0.06129506472586806
195,218664.0,202507.0,4224.0,7942.0,13116.0,79768.0,66460.13354979441,2012,0.019317308747667655,0.03632056488493762,0.059982438810229396
196,211618.0,130745.0,12524.0,59741.0,41541.0,81031.0,49242.66385704237,2012,0.05918211116256651,0.2823058529992723,0.1963018268767307
197,319240.0,197942.0,72001.0,24871.0,29347.0,113220.0,70739.4100512277,2012,0.2255387796015537,0.0779069038967548,0.0919277032953264
198,215465.0,132127.0,51692.0,21620.0,26498.0,86541.0,65456.516159970415,2012,0.23990903394982943,0.1003411226881396,0.12298053048058849
199,365426.0,258017.0,64749.0,26739.0,44810.0,134315.0,54624.49488888062,2012,0.17718772063290517,0.07317213334573895,0.12262400595469397
200,605044.0,208690.0,304937.0,56241.0,105537.0,260960.0,70689.96037323728,2012,0.5039914452502627,0.09295357031885285,0.1744286365950245
201,844298.0,505844.0,69099.0,124466.0,42082.0,284386.0,112556.19144185327,2012,0.08184195627610157,0.14741951301554665,0.049842591123039494
202,0.0,0.0,0.0,0.0,0.0,0.0,,2012,,,
203,715.0,493.0,204.0,18.0,69.0,232.0,21635.0,2012,0.2853146853146853,0.025174825174825177,0.0965034965034965
204,0.0,0.0,0.0,0.0,0.0,0.0,,2012,,,
205,0.0,0.0,0.0,0.0,0.0,0.0,,2012,,,
206,338149.0,205076.0,99451.0,13310.0,20787.0,117476.0,92611.08144326386,2012,0.2941040783796492,0.03936134662530423,0.06147290099926364
207,963815.0,208047.0,556288.0,132345.0,77139.0,336208.0,78274.0266115024,2012,0.5771730051929053,0.1373136960931299,0.08003506897070496
208,673711.0,374092.0,78367.0,95690.0,35423.0,247055.0,113713.7134767562,2012,0.1163213900322245,0.14203419567143774,0.05257892479119385
209,310786.0,106467.0,88706.0,74545.0,28941.0,113509.0,75117.3148560907,2012,0.2854246973801909,0.23985958183444556,0.09312195530043181
210,721749.0,516127.0,96565.0,35306.0,44510.0,272677.0,89459.10422954631,2012,0.13379304993841348,0.04891728287811968,0.06166963861397799
211,460625.0,325041.0,87091.0,19111.0,25955.0,168039.0,90402.00051777392,2012,0.18907137042062416,0.041489280868385346,0.05634735413839891
212,1197823.0,537120.0,541098.0,49276.0,194110.0,465634.0,51362.210588144335,2012,0.45173452171147155,0.04113796445718608,0.16205232325644106
214,93275.0,66627.0,13266.0,9423.0,5322.0,36903.0,87490.44340568518,2012,0.14222460466362905,0.1010238541945859,0.0570570892522112
215,104045.0,94518.0,5914.0,1316.0,14516.0,40571.0,40719.78553646694,2012,0.056840790042769956,0.012648373300014417,0.13951655533663318
216,169903.0,133485.0,24591.0,7266.0,17472.0,65540.0,63785.00032044924,2012,0.14473552556458685,0.04276557800627417,0.10283514711335291
217,472317.0,386292.0,36646.0,24294.0,33286.0,172434.0,78004.99635210058,2012,0.07758772180548233,0.05143579418060328,0.07047385548265254
218,178178.0,122386.0,41401.0,6967.0,25108.0,66818.0,51382.757595258765,2012,0.2323575301103391,0.039101348090112134,0.14091526451077013
219,101109.0,88006.0,6148.0,3436.0,9547.0,35942.0,65820.44964108842,2012,0.06080566517322889,0.03398312712023658,0.09442285058699028
