zip3,total_pop,white_nh,black_nh,hispanic,poverty_count,total_households,median_income_approx,year,share_black,share_hispanic,poverty_rate
032,187446.0,179116.0,672.0,2630.0,15915.0,73612.0,60300.74585597826,2011,0.003585032489356935,0.01403070751042967,0.0849044524823149
033,61479.0,57574.0,1012.0,1058.0,5040.0,24612.0,62319.570128392654,2011,0.01646090534979424,0.017209128320239433,0.08197921241399503
034,83958.0,80367.0,444.0,1132.0,7349.0,33275.0,57738.93262208866,2011,0.005288358464946759,0.013482931942161557,0.08753186116867957
035,46505.0,44570.0,190.0,602.0,5339.0,20527.0,43970.41438105909,2011,0.004085582195462853,0.01294484464036125,0.11480485969250619
036,13695.0,13077.0,52.0,213.0,886.0,5578.0,56053.342416636784,2011,0.0037970062066447607,0.015553121577217962,0.0646951442132165
037,77945.0,72185.0,763.0,1412.0,7171.0,30760.0,60314.742242893386,2011,0.009788953749438707,0.018115337738148694,0.09200076977355828
038,319416.0,302301.0,1934.0,4613.0,25700.0,127550.0,66212.07109368875,2011,0.006054800010018283,0.01444198161645002,0.0804593382923836
039,48633.0,46634.0,294.0,807.0,2613.0,20249.0,65105.13788335226,2011,0.006045277897723768,0.01659367096416014,0.053728949478749
040,336583.0,320587.0,2934.0,3929.0,30799.0,134500.0,58060.67716845745,2011,0.008717017793530868,0.011673197992768499,0.09150491854906516
041,112596.0,98822.0,4673.0,2924.0,14956.0,50341.0,54069.730795971474,2011,0.041502362428505454,0.025968950939642615,0.13282887491562756
042,176218.0,165566.0,1961.0,2472.0,23094.0,71435.0,45849.4781134877,2011,0.011128261585082113,0.014028078856870468,0.1310535813594525
043,82659.0,79364.0,238.0,945.0,8729.0,35396.0,49796.772262402534,2011,0.0028792992898534946,0.011432511886182993,0.10560253571903847
044,176228.0,167638.0,1002.0,1928.0,26631.0,72132.0,43743.48219930128,2011,0.005685816101868035,0.010940372699003564,0.1511167351385705
045,48510.0,46745.0,399.0,481.0,5400.0,21159.0,49196.00108700789,2011,0.008225108225108226,0.009915481344052773,0.11131725417439703
046,73543.0,69125.0,210.0,932.0,11055.0,32385.0,42543.67580670063,2011,0.002855472308717349,0.012672858055831283,0.15032022082319188
047,72739.0,69161.0,406.0,749.0,11280.0,30677.0,37175.45692212407,2011,0.00558159996700532,0.010297089594302918,0.15507499415719214
048,40041.0,38823.0,123.0,324.0,4202.0,17128.0,47712.27895843064,2011,0.003071851352363827,0.008091706001348618,0.10494243400514473
049,160440.0,154093.0,989.0,1763.0,26233.0,66135.0,40428.36045596294,2011,0.006164298180004986,0.010988531538269758,0.16350660683121415
050,61516.0,59123.0,244.0,497.0,5781.0,26205.0,55818.301392863956,2011,0.003966447753430002,0.008079198907601275,0.09397555107614279
051,29826.0,28335.0,92.0,762.0,3864.0,12814.0,47662.402840643044,2011,0.0030845570978341045,0.025548179440756387,0.12955139810903238
052,33395.0,31911.0,142.0,493.0,3980.0,13891.0,49194.86595637463,2011,0.004252133552927085,0.014762689025303189,0.11917951789189998
053,37067.0,35018.0,334.0,540.0,3528.0,16340.0,50723.11285189718,2011,0.009010710335338712,0.014568214314619472,0.09517900018884723
054,233128.0,215901.0,2887.0,3865.0,23323.0,92779.0,61370.17327196887,2011,0.01238375484712261,0.01657887512439518,0.10004375278816788
056,84979.0,80833.0,640.0,1455.0,8335.0,35345.0,55749.285613240914,2011,0.007531272432012615,0.01712187716965368,0.09808305581378929
057,82632.0,79014.0,478.0,1152.0,9865.0,34110.0,49263.55557184751,2011,0.005784683899699874,0.013941330235259947,0.11938474198857585
058,58746.0,56330.0,382.0,680.0,8460.0,23617.0,41993.8667485286,2011,0.006502570387771083,0.01157525618765533,0.14400980492288837
059,3669.0,3606.0,16.0,7.0,625.0,1610.0,38925.154947106406,2011,0.004360861270100845,0.0019078768056691197,0.17034614336331425
060,669860.0,520757.0,50115.0,60718.0,47427.0,263475.0,74198.73686687542,2011,0.07481414026811573,0.09064282088794673,0.0708013614785179
061,296205.0,138536.0,60787.0,76382.0,52844.0,115050.0,53704.20753585397,2011,0.20521935821474993,0.25786870579497306,0.1784034705693692
062,166190.0,141894.0,3174.0,13130.0,15475.0,58909.0,68367.87627553186,2011,0.019098622059088993,0.07900595703712618,0.09311631265419099
063,267811.0,211058.0,13331.0,21672.0,21167.0,104944.0,66525.06412896338,2011,0.04977764169507601,0.08092274029072742,0.07903708212134677
064,715397.0,606363.0,23044.0,52965.0,39229.0,276572.0,80599.0164474517,2011,0.03221148537105971,0.07403581507890025,0.054835287260080766
065,288470.0,154800.0,64317.0,49579.0,44120.0,110695.0,54441.084809611995,2011,0.22295905986757722,0.17186882518112803,0.1529448469511561
066,237732.0,106790.0,54889.0,62774.0,34180.0,85636.0,59478.37429352142,2011,0.23088603974223074,0.2640536402335403,0.14377534366429426
067,332864.0,251547.0,23236.0,44403.0,35258.0,130183.0,64322.671078405016,2011,0.06980628725245146,0.13339682272639877,0.10592313978081139
068,462223.0,360256.0,19617.0,52019.0,23876.0,169331.0,112878.78963095948,2011,0.04244055358560695,0.11254091639749644,0.05165472077330639
069,121700.0,62338.0,17515.0,29765.0,13213.0,45451.0,82712.63028316209,2011,0.14391947411668035,0.24457682826622842,0.10857025472473295
070,1673353.0,826112.0,227570.0,442249.0,164247.0,611992.0,74813.6775431705,2011,0.13599640960395087,0.2642891248887712,0.09815442408146996
071,393883.0,71678.0,188084.0,113143.0,82282.0,136367.0,42734.01129305477,2011,0.47751235773059514,0.2872502748278042,0.20889959708847552
072,179338.0,38190.0,46499.0,85447.0,27287.0,59494.0,48813.62848354456,2011,0.25928135699071025,0.4764578616913315,0.15215403316642317
073,244999.0,53811.0,59283.0,68568.0,39859.0,94549.0,61808.92417688183,2011,0.24197241621394372,0.27987053008379625,0.16269045996106107
074,458613.0,380071.0,6959.0,36727.0,15981.0,162023.0,102048.73709288187,2011,0.015174013819930965,0.08008277131263178,0.03484637373995068
075,197657.0,50732.0,45145.0,93686.0,42099.0,60912.0,47045.44462503283,2011,0.22840071436883086,0.4739827074173948,0.21299017995821043
076,489877.0,280740.0,37663.0,81850.0,30537.0,177183.0,86609.65608438733,2011,0.07688256439881848,0.16708275750851745,0.06233605578543185
077,601013.0,457316.0,44230.0,58389.0,39604.0,222587.0,86118.45296445885,2011,0.07359241813405035,0.09715097676755743,0.06589541324397309
078,361370.0,287914.0,9724.0,42755.0,17182.0,132826.0,91162.78641836789,2011,0.026908708525887594,0.11831363975980297,0.04754683565320862
079,254706.0,200414.0,8414.0,21254.0,10830.0,92990.0,117379.92643816612,2011,0.03303416488029336,0.08344522704608451,0.04251961084544534
080,1158113.0,873894.0,144530.0,67652.0,77071.0,435509.0,73723.69359797752,2011,0.1247978392436662,0.058415715910278186,0.06654877373796858
081,159218.0,55697.0,46898.0,49013.0,36088.0,56892.0,46727.46129508543,2011,0.294552123503624,0.30783579746008616,0.22665778994837268
082,251475.0,181117.0,24570.0,28536.0,22747.0,99554.0,60902.723175362116,2011,0.0977035490605428,0.11347450044736057,0.09045431951486231
083,241479.0,144371.0,37642.0,49697.0,29939.0,80974.0,57852.168757872896,2011,0.15588104969790334,0.20580257496511084,0.12398179551845089
084,58556.0,23140.0,15239.0,12003.0,13530.0,24612.0,40284.065902811635,2011,0.2602466015438213,0.2049832638841451,0.23106086481317029
085,310209.0,220645.0,17581.0,23019.0,12294.0,110259.0,105545.35525205318,2011,0.056674693513083116,0.07420481030531029,0.03963134531880119
086,266093.0,136218.0,68106.0,44728.0,31458.0,93209.0,66409.61761203317,2011,0.2559481083681269,0.16809160706970872,0.11822182470038671
087,451835.0,388877.0,13183.0,36873.0,46900.0,176968.0,60888.327550743634,2011,0.029176579946219305,0.08160722387597243,0.10379895315767924
088,891991.0,532921.0,67335.0,121270.0,48122.0,316992.0,86998.14475444175,2011,0.0754884298159959,0.13595428653428118,0.053948974821494834
089,109273.0,39287.0,16080.0,35379.0,17113.0,34959.0,62994.36248176435,2011,0.14715437482269178,0.32376707878432914,0.15660776221024406
100,1506425.0,704870.0,203676.0,393798.0,264759.0,692251.0,72886.5697124309,2011,0.13520487246295038,0.2614122840499859,0.17575319050068872
101,60405.0,45526.0,2033.0,5939.0,4241.0,31891.0,99227.82656548869,2011,0.033656154291863256,0.09831967552354938,0.0702094197500207
102,12768.0,8219.0,153.0,1592.0,645.0,6031.0,168161.3770518985,2011,0.011983082706766917,0.12468671679197994,0.050516917293233085
103,466034.0,301599.0,44302.0,78238.0,50626.0,163747.0,72259.44505242845,2011,0.09506173369324984,0.1678804550740933,0.10863155907079741
104,1372499.0,153863.0,413869.0,731026.0,383453.0,475130.0,36644.53958916507,2011,0.3015441177006322,0.5326240674856594,0.2793830815177279
105,641906.0,432552.0,66691.0,100566.0,40845.0,229180.0,101570.2465616546,2011,0.10389527438596928,0.15666779871196093,0.0636308119880481
106,81373.0,40308.0,12576.0,21493.0,6670.0,31340.0,84607.2712507977,2011,0.1545475772061986,0.26412937952392074,0.08196822041709166
107,226650.0,107554.0,33128.0,67926.0,29911.0,86089.0,64885.60280639803,2011,0.14616368850650782,0.29969556585043017,0.13196999779395543
108,85359.0,44864.0,14897.0,20163.0,8843.0,31634.0,82727.09888095087,2011,0.17452172588713552,0.23621410747548588,0.1035977459904638
109,533954.0,364260.0,52269.0,82564.0,60600.0,170462.0,81593.25267722495,2011,0.09789045498301352,0.15462755218614338,0.11349292261131108
110,248162.0,148552.0,25818.0,32392.0,11602.0,83793.0,99684.55855501056,2011,0.10403687913540349,0.13052763920342356,0.046751718635407516
111,197292.0,94568.0,10074.0,56087.0,31343.0,85813.0,51985.04931653712,2011,0.05106137096283681,0.2842842081787401,0.1588660462664477
112,2486119.0,886855.0,807108.0,492496.0,545963.0,907785.0,47055.280649052365,2011,0.3246457631352321,0.19809832111817657,0.2196045322046129
113,1148768.0,374263.0,47773.0,362618.0,155954.0,406825.0,57091.164842376944,2011,0.04158629070447645,0.3156581659656258,0.135757611632636
114,743214.0,101747.0,301340.0,161501.0,88556.0,232246.0,61536.94703460985,2011,0.4054552255474197,0.21730080434437457,0.11915276084680859
115,711202.0,417153.0,110229.0,128019.0,47202.0,235693.0,93535.45840139504,2011,0.15498972162620464,0.18000371202555673,0.06636932967005155
116,113026.0,41832.0,42786.0,24568.0,22559.0,39454.0,48962.60488163431,2011,0.3785500681259179,0.21736591580698247,0.19959124449241766
117,1566240.0,1159330.0,94744.0,227440.0,74425.0,512518.0,94907.97197952072,2011,0.06049136786188579,0.145214015731944,0.047518260292164674
118,71376.0,54010.0,725.0,5495.0,2432.0,24039.0,104403.04750613586,2011,0.010157475902264066,0.07698666218336696,0.03407307778524994
119,244994.0,188431.0,12850.0,34587.0,18021.0,92610.0,75795.0560090703,2011,0.052450264088100114,0.14117488591557345,0.07355690343436982
120,328350.0,296532.0,7481.0,13345.0,28394.0,131505.0,62660.389346880416,2011,0.022783615044921577,0.040642606974265263,0.0864747982335922
121,282310.0,247297.0,11903.0,9989.0,30328.0,112943.0,58903.84352283896,2011,0.042162870603237576,0.03538308951152988,0.10742800467571109
122,151958.0,98433.0,31010.0,9478.0,25458.0,61781.0,51260.56509282789,2011,0.20406954553231815,0.062372497663828165,0.16753313415549034
123,161129.0,125231.0,14039.0,8819.0,18104.0,61187.0,59190.53570202821,2011,0.08712894637216144,0.054732543489998696,0.11235717965108702
124,154256.0,129375.0,7552.0,11656.0,18666.0,62889.0,53306.865247549955,2011,0.048957577014832485,0.07556270096463022,0.12100663831552744
125,447231.0,338368.0,33506.0,55191.0,39797.0,160803.0,70084.68027147408,2011,0.07491877799168663,0.12340602507429047,0.08898533420089394
126,87209.0,55034.0,15269.0,10811.0,12358.0,31554.0,60718.153989985425,2011,0.175085140295153,0.12396656308408535,0.14170555791260075
127,98819.0,75371.0,6959.0,12156.0,15387.0,37607.0,48365.31810567182,2011,0.07042168004128761,0.12301278094293608,0.1557089223732278
128,224600.0,211960.0,3776.0,4541.0,21397.0,92805.0,55166.4442756317,2011,0.016812110418521816,0.020218165627782725,0.09526714158504007
129,164064.0,146835.0,7367.0,4768.0,20719.0,62498.0,47526.09592306954,2011,0.04490320850399844,0.029061829529939538,0.1262860834796177
130,383873.0,355903.0,7759.0,7835.0,35058.0,152312.0,58420.873614685646,2011,0.020212414001505707,0.020410396146642248,0.0913270795289067
131,181368.0,169713.0,2539.0,4261.0,19216.0,67204.0,56126.471669469705,2011,0.013999161924926118,0.023493670327731465,0.10595033302456883
132,229541.0,155104.0,43219.0,13234.0,49626.0,90181.0,40907.819718122446,2011,0.18828444591598015,0.05765418814068075,0.21619667074727392
133,144383.0,137657.0,1607.0,2185.0,18212.0,55983.0,48178.62311773217,2011,0.011130119196858355,0.015133360575691044,0.12613673354896351
134,186165.0,171429.0,4622.0,4929.0,20231.0,72861.0,50980.844075243716,2011,0.02482743802540757,0.026476512770929016,0.10867241425617061
135,71420.0,50230.0,8072.0,6151.0,17813.0,28146.0,35774.04704043203,2011,0.1130215625875105,0.08612433492019042,0.2494119294315318
136,236355.0,208476.0,8124.0,8621.0,35568.0,89770.0,44535.756670271716,2011,0.0343720251316875,0.036474794271329145,0.15048549850859935
137,138778.0,128679.0,2715.0,3168.0,17284.0,57085.0,48971.74110536918,2011,0.019563619593883756,0.022827825736067675,0.1245442361181167
138,139392.0,129498.0,1911.0,3487.0,17099.0,55450.0,48287.3506777122,2011,0.013709538567493114,0.025015782828282828,0.12266844582185492
139,82356.0,65873.0,6026.0,3798.0,17072.0,31624.0,38649.8759486466,2011,0.07317013939482248,0.046116858516683665,0.20729515760843167
140,443108.0,404600.0,11142.0,12811.0,37669.0,173022.0,59279.56577198275,2011,0.025145111349828934,0.028911687444144542,0.08501087770927178
141,199672.0,187339.0,2686.0,4403.0,18456.0,80856.0,54529.305058750775,2011,0.01345206138066429,0.02205116390881045,0.09243158780399856
142,566808.0,388015.0,113406.0,33527.0,104985.0,240813.0,43301.594913895846,2011,0.20007833340390396,0.05915054127676391,0.18522145064995554
143,66888.0,50760.0,11226.0,1790.0,12135.0,28779.0,36683.21595607908,2011,0.16783279512020094,0.02676115297213252,0.1814226767133118
144,303655.0,276035.0,9278.0,9182.0,28457.0,117059.0,58306.82701031104,2011,0.030554412079498116,0.03023826381913685,0.09371490671979714
145,318951.0,291388.0,8294.0,8067.0,25874.0,122628.0,65917.62070512245,2011,0.02600399434395879,0.025292286275948345,0.08112217864186035
146,478293.0,304672.0,99296.0,45884.0,85917.0,192146.0,45300.24409584106,2011,0.207604961812111,0.09593282778547878,0.1796325683210919
147,179799.0,165513.0,2963.0,5376.0,29692.0,73142.0,42043.56255386678,2011,0.01647951323422266,0.029900055061485326,0.1651399618462839
148,283857.0,253139.0,6943.0,7028.0,42054.0,112763.0,47464.644641732666,2011,0.02445949897307447,0.024758945525387783,0.1481520624821653
149,49514.0,41578.0,4190.0,1584.0,10291.0,19616.0,37987.00545473083,2011,0.08462253100133296,0.03199095205396454,0.2078402068101951
150,444938.0,405612.0,20865.0,5397.0,47430.0,183438.0,52777.347698313606,2011,0.046894174019751066,0.012129779879443877,0.1065991216753795
151,367326.0,310344.0,38675.0,4488.0,40192.0,156541.0,52056.75133671051,2011,0.10528794585735832,0.012218029761029712,0.10941779236972063
152,688344.0,523988.0,113165.0,12307.0,95016.0,299220.0,49317.58227057015,2011,0.1644018107225457,0.017879141824436617,0.13803563334611763
153,184625.0,173181.0,6216.0,1878.0,18153.0,72066.0,54278.28218577415,2011,0.03366824644549763,0.010171970209884902,0.09832362897765741
154,145913.0,135476.0,5907.0,1217.0,27585.0,57595.0,37277.42443964917,2011,0.04048302755751715,0.00834058651388156,0.18905100984833428
155,89443.0,85473.0,1907.0,1050.0,11354.0,34572.0,40972.190211732035,2011,0.02132084120613128,0.011739320013863578,0.12694118041657815
156,312455.0,300440.0,4010.0,2552.0,27350.0,130097.0,51639.219617761926,2011,0.012833848074122673,0.008167576130962858,0.0875326046950761
157,111674.0,106071.0,2433.0,1108.0,18396.0,44023.0,41551.18365399905,2011,0.0217866289378011,0.009921736482977237,0.16472948045203
158,89875.0,87270.0,423.0,1137.0,11115.0,36922.0,43009.26342018309,2011,0.00470653685674548,0.012650904033379694,0.12367176634214186
159,146839.0,138333.0,4334.0,1810.0,19494.0,60613.0,42369.0493458499,2011,0.029515319499587984,0.012326425540898535,0.13275764612943428
160,192935.0,185219.0,2150.0,1970.0,16521.0,76201.0,59391.62588417475,2011,0.011143649415606293,0.010210692720346231,0.08562987534661932
161,223798.0,207056.0,9828.0,2298.0,28134.0,89356.0,43992.6514056135,2011,0.04391460156033566,0.0102681882769283,0.1257115791919499
162,88099.0,84367.0,1927.0,849.0,11751.0,34506.0,43411.026082420445,2011,0.02187312001271297,0.009636885776229015,0.13338403387098605
163,150832.0,145363.0,1783.0,1371.0,21945.0,62460.0,40814.08251681076,2011,0.011821098971040628,0.009089583112336905,0.14549299883313885
164,129649.0,122466.0,2577.0,1946.0,15595.0,47533.0,48168.608482527925,2011,0.019876744132233955,0.01500975711343705,0.12028631150259547
165,187099.0,156249.0,16519.0,7562.0,31587.0,74330.0,44086.521646710615,2011,0.08829015654813761,0.04041710538271183,0.16882506052945231
166,209136.0,197056.0,6329.0,2617.0,26738.0,81257.0,43000.26408801703,2011,0.03026260423839033,0.012513388417106572,0.12784982021268457
167,48645.0,46219.0,1029.0,800.0,6956.0,19290.0,40439.19599896077,2011,0.021153253160653716,0.016445677870284715,0.14299516908212562
168,194947.0,174761.0,4930.0,4572.0,31174.0,73693.0,45854.7036760615,2011,0.02528892468209308,0.02345252812302831,0.15991012941979102
169,65367.0,63176.0,511.0,705.0,9411.0,26471.0,42471.85742888444,2011,0.007817400217234996,0.010785258616733214,0.1439717288540089
170,610966.0,554286.0,12226.0,24284.0,50228.0,242488.0,57056.289119854824,2011,0.02001093350530144,0.03974689262577623,0.08221079405400628
171,164046.0,95470.0,43056.0,14081.0,23344.0,68132.0,53333.79756942406,2011,0.26246296770418054,0.08583568023603136,0.1423015495653658
172,203199.0,186659.0,5636.0,6881.0,20108.0,79015.0,50166.798443333544,2011,0.02773635697026068,0.03386335562675013,0.09895717990738144
173,335702.0,312299.0,5725.0,11089.0,23253.0,129193.0,60675.027811104315,2011,0.017053815586442738,0.03303227267040411,0.06926679018891756
174,173047.0,130666.0,16895.0,17040.0,23134.0,67262.0,53079.32764413785,2011,0.09763243511878276,0.09847035776407566,0.1336862239738337
175,322088.0,296707.0,4577.0,11865.0,25007.0,117387.0,59111.760025900774,2011,0.01421040212612702,0.03683775862497206,0.07764027222374009
176,163877.0,114695.0,11023.0,30416.0,22117.0,64625.0,50025.585005802706,2011,0.06726386253104462,0.1856026165965938,0.13496097683018363
177,170179.0,159209.0,5612.0,1987.0,23573.0,67464.0,42794.57777481323,2011,0.032977041820671175,0.011675941214838493,0.13851885367759828
178,238116.0,221040.0,6773.0,6272.0,28807.0,91493.0,43531.88337905632,2011,0.028444119672764535,0.02634010314300593,0.12097885064422383
179,124840.0,116429.0,3420.0,3149.0,13499.0,49890.0,45036.36895169372,2011,0.027395065684075615,0.025224287087471965,0.1081304069208587
180,529627.0,446304.0,17106.0,44200.0,40690.0,203331.0,63209.26477516955,2011,0.032298202319745783,0.08345495981133892,0.076827654179262
181,165807.0,96250.0,12168.0,49940.0,30695.0,61966.0,46297.358922634994,2011,0.0733865277099278,0.3011935563637241,0.18512487410061096
182,137876.0,120207.0,2127.0,13170.0,17775.0,55903.0,44603.45694096601,2011,0.015426905335228756,0.09552061272447707,0.12892018915547304
183,176818.0,133271.0,15930.0,20034.0,17552.0,64120.0,58722.29136830939,2011,0.09009263762739088,0.11330294427037971,0.09926591184155459
184,200372.0,179307.0,7318.0,8965.0,20105.0,77448.0,52316.59217119537,2011,0.036522068951749746,0.04474178028866309,0.10033837063062703
185,118601.0,103049.0,3989.0,7611.0,18930.0,48184.0,40445.689876307486,2011,0.03363378049088962,0.06417315199703207,0.15961079586175497
186,177506.0,166409.0,3201.0,4871.0,21560.0,71794.0,45985.110078836675,2011,0.01803319324417203,0.02744132592701092,0.12146068301916554
187,134555.0,118355.0,6690.0,6039.0,19681.0,55512.0,44274.40992938464,2011,0.0497194455798744,0.04488127531492698,0.14626732562892497
188,78178.0,75789.0,305.0,924.0,9672.0,31129.0,44679.025924379195,2011,0.003901353321906419,0.011819181867021413,0.12371766993271764
189,363400.0,331274.0,4534.0,12163.0,14981.0,132327.0,87916.81756072491,2011,0.012476609796367638,0.03347000550357732,0.04122454595487066
190,1120328.0,854709.0,150344.0,39563.0,82805.0,422837.0,74105.6085749355,2011,0.1341964139073557,0.03531376525446119,0.07391139023571669
191,1514620.0,561560.0,645312.0,181480.0,376556.0,578174.0,38899.80632128045,2011,0.42605538022738376,0.1198188324464222,0.24861417385218734
193,429483.0,349006.0,28823.0,29597.0,26877.0,154938.0,88151.01403787322,2011,0.06711092173613391,0.06891308852736895,0.06257989256850678
194,507802.0,402777.0,39790.0,22067.0,29415.0,197473.0,77964.00083555726,2011,0.0783573124958153,0.04345591391920473,0.057926120810867225
195,216955.0,200651.0,4506.0,7762.0,12394.0,79396.0,65259.39622047244,2011,0.020769283952893458,0.03577700444792699,0.05712705399737273
196,210812.0,133449.0,12046.0,57044.0,40214.0,80901.0,49726.89279489747,2011,0.05714095971766313,0.27059180691801227,0.19075764187996888
197,315508.0,198742.0,69508.0,24426.0,29561.0,111870.0,70403.92056308805,2011,0.2203050318850869,0.07741800524867833,0.09369334533514205
198,215881.0,132835.0,52373.0,20521.0,25935.0,87233.0,64044.324200703864,2011,0.24260124790972803,0.0950569989948166,0.12013563027779194
199,359467.0,255376.0,63364.0,25249.0,41309.0,133734.0,54203.29889930758,2011,0.17627209173581998,0.07024010548951642,0.11491736376357217
200,593336.0,201852.0,304560.0,53339.0,101794.0,259898.0,68286.04692225411,2011,0.5133010638154435,0.08989678698073267,0.17156215028247063
201,820954.0,497277.0,67880.0,118031.0,38866.0,277117.0,111585.92225971167,2011,0.08268429168991198,0.14377297631779612,0.04734248203918855
202,0.0,0.0,0.0,0.0,0.0,0.0,,2011,,,
203,619.0,377.0,209.0,33.0,39.0,238.0,22368.0,2011,0.3376413570274637,0.05331179321486268,0.0630048465266559
204,0.0,0.0,0.0,0.0,0.0,0.0,,2011,,,
205,0.0,0.0,0.0,0.0,0.0,0.0,,2011,,,
206,333452.0,204428.0,97401.0,12974.0,18864.0,115435.0,90870.05123229523,2011,0.2920990127514605,0.03890814869906313,0.0565718604176913
207,958601.0,210954.0,553904.0,127524.0,72055.0,335556.0,77596.71791891666,2011,0.5778253934640168,0.13303136550034894,0.07516683166406044
208,662757.0,373576.0,78295.0,89794.0,32445.0,245481.0,111485.75328436824,2011,0.11813530449320038,0.13548555503751752,0.04895459421779023
209,306557.0,107546.0,86796.0,72682.0,28499.0,112989.0,74209.16583915248,2011,0.2831316851352277,0.2370913076524105,0.09296476674810883
210,714594.0,518351.0,92492.0,33007.0,41165.0,270825.0,88316.17376534663,2011,0.12943293674450107,0.04618986445450144,0.05760613719118828
211,456288.0,326841.0,83679.0,17535.0,24676.0,167739.0,88587.4956390583,2011,0.1833907532084999,0.038429675994108986,0.054079879374430186
212,1193329.0,536439.0,542570.0,46856.0,184542.0,463855.0,51114.17764818747,2011,0.45466924879894816,0.03926494705148371,0.15464469563716293
214,91538.0,65326.0,12769.0,9684.0,5289.0,36253.0,88613.55769177723,2011,0.1394939806419192,0.10579213004435316,0.057779282920754224
215,104226.0,94948.0,5757.0,1317.0,13668.0,40699.0,40689.36836285904,2011,0.055235737723792526,0.012636002532957227,0.1311381037361119
216,169165.0,133289.0,24674.0,6982.0,16565.0,65071.0,63883.56011126308,2011,0.14585759465610498,0.04127331303756687,0.09792214701622676
217,468275.0,385329.0,35874.0,23514.0,31757.0,171135.0,77106.63786342519,2011,0.07660883028135176,0.05021408360471945,0.0678169878810528
218,177033.0,122203.0,41060.0,6715.0,23721.0,67396.0,52688.38208016145,2011,0.2319341591680647,0.03793078126676947,0.13399196759926116
219,100716.0,88294.0,6027.0,3275.0,9364.0,35943.0,66557.65111426426,2011,0.05984153461217681,0.032517177012589854,0.09297430398347829
