representation,model,grouping,fold,group_level,bin,n,mean_pred,observed_rate
structured,RandomForest,SES_group,8,High,6,85,0.5101,0.2
structured,RandomForest,SES_group,8,High,7,66,0.5522,0.2273
structured,RandomForest,SES_group,8,High,8,98,0.6057,0.3163
structured,RandomForest,SES_group,8,High,9,74,0.6914,0.5
structured,RandomForest,BlackConcentration,8,Low,0,61,0.1704,0.0492
structured,RandomForest,BlackConcentration,8,Low,1,68,0.2832,0.1176
structured,RandomForest,BlackConcentration,8,Low,2,48,0.3462,0.0833
structured,RandomForest,BlackConcentration,8,Low,3,59,0.3906,0.1186
structured,RandomForest,BlackConcentration,8,Low,4,60,0.4294,0.1833
structured,RandomForest,BlackConcentration,8,Low,5,35,0.4695,0.2571
structured,RandomForest,BlackConcentration,8,Low,6,52,0.5126,0.1538
structured,RandomForest,BlackConcentration,8,Low,7,59,0.5573,0.2542
structured,RandomForest,BlackConcentration,8,Low,8,57,0.6088,0.2807
structured,RandomForest,BlackConcentration,8,Low,9,56,0.692,0.4286
structured,RandomForest,BlackConcentration,8,High,0,165,0.1754,0.0606
structured,RandomForest,BlackConcentration,8,High,1,160,0.2837,0.1062
structured,RandomForest,BlackConcentration,8,High,2,184,0.3456,0.1196
structured,RandomForest,BlackConcentration,8,High,3,178,0.391,0.1292
structured,RandomForest,BlackConcentration,8,High,4,187,0.4295,0.1872
structured,RandomForest,BlackConcentration,8,High,5,186,0.4685,0.1344
structured,RandomForest,BlackConcentration,8,High,6,182,0.5103,0.2527
structured,RandomForest,BlackConcentration,8,High,7,172,0.5529,0.2326
structured,RandomForest,BlackConcentration,8,High,8,193,0.6054,0.3057
structured,RandomForest,BlackConcentration,8,High,9,176,0.6882,0.392
structured,RandomForest,SES_group,9,Low,0,300,0.1565,0.03
structured,RandomForest,SES_group,9,Low,1,288,0.2211,0.0521
structured,RandomForest,SES_group,9,Low,2,282,0.261,0.0745
structured,RandomForest,SES_group,9,Low,3,255,0.2979,0.102
structured,RandomForest,SES_group,9,Low,4,249,0.3321,0.0843
structured,RandomForest,SES_group,9,Low,5,231,0.3651,0.1515
structured,RandomForest,SES_group,9,Low,6,241,0.4016,0.195
structured,RandomForest,SES_group,9,Low,7,251,0.4415,0.2151
structured,RandomForest,SES_group,9,Low,8,249,0.4962,0.241
structured,RandomForest,SES_group,9,Low,9,249,0.5976,0.3414
structured,RandomForest,SES_group,9,High,0,119,0.1606,0.0336
structured,RandomForest,SES_group,9,High,1,133,0.2196,0.0602
structured,RandomForest,SES_group,9,High,2,136,0.2613,0.0662
structured,RandomForest,SES_group,9,High,3,140,0.2965,0.1286
structured,RandomForest,SES_group,9,High,4,143,0.3315,0.0909
structured,RandomForest,SES_group,9,High,5,153,0.3646,0.1569
structured,RandomForest,SES_group,9,High,6,156,0.3986,0.1731
structured,RandomForest,SES_group,9,High,7,153,0.4399,0.183
structured,RandomForest,SES_group,9,High,8,141,0.4966,0.305
structured,RandomForest,SES_group,9,High,9,155,0.5999,0.3355
structured,RandomForest,BlackConcentration,9,Low,0,124,0.1623,0.0081
structured,RandomForest,BlackConcentration,9,Low,1,113,0.2217,0.0265
structured,RandomForest,BlackConcentration,9,Low,2,88,0.2615,0.1023
structured,RandomForest,BlackConcentration,9,Low,3,102,0.2976,0.098
structured,RandomForest,BlackConcentration,9,Low,4,95,0.3322,0.1579
structured,RandomForest,BlackConcentration,9,Low,5,97,0.365,0.1546
structured,RandomForest,BlackConcentration,9,Low,6,103,0.4024,0.2039
structured,RandomForest,BlackConcentration,9,Low,7,104,0.4437,0.1923
structured,RandomForest,BlackConcentration,9,Low,8,93,0.4976,0.2258
structured,RandomForest,BlackConcentration,9,Low,9,101,0.6041,0.2772
structured,RandomForest,BlackConcentration,9,High,0,262,0.16,0.0305
structured,RandomForest,BlackConcentration,9,High,1,266,0.2196,0.0526
structured,RandomForest,BlackConcentration,9,High,2,275,0.2614,0.0545
structured,RandomForest,BlackConcentration,9,High,3,275,0.2977,0.1236
structured,RandomForest,BlackConcentration,9,High,4,273,0.3324,0.0916
structured,RandomForest,BlackConcentration,9,High,5,263,0.3651,0.1483
structured,RandomForest,BlackConcentration,9,High,6,270,0.4,0.1926
structured,RandomForest,BlackConcentration,9,High,7,274,0.4413,0.1898
structured,RandomForest,BlackConcentration,9,High,8,277,0.496,0.2599
structured,RandomForest,BlackConcentration,9,High,9,280,0.5976,0.3607
structured,RandomForest,SES_group,10,Low,0,313,0.1681,0.0351
structured,RandomForest,SES_group,10,Low,1,302,0.2288,0.0596
structured,RandomForest,SES_group,10,Low,2,286,0.2639,0.0909
structured,RandomForest,SES_group,10,Low,3,278,0.2999,0.0899
structured,RandomForest,SES_group,10,Low,4,253,0.3387,0.1225
structured,RandomForest,SES_group,10,Low,5,277,0.3806,0.1191
structured,RandomForest,SES_group,10,Low,6,266,0.4233,0.1805
structured,RandomForest,SES_group,10,Low,7,256,0.4695,0.1875
structured,RandomForest,SES_group,10,Low,8,239,0.5233,0.2259
structured,RandomForest,SES_group,10,Low,9,241,0.6203,0.3237
structured,RandomForest,SES_group,10,High,0,122,0.1756,0.041
structured,RandomForest,SES_group,10,High,1,121,0.2282,0.0826
structured,RandomForest,SES_group,10,High,2,131,0.2661,0.0534
structured,RandomForest,SES_group,10,High,3,125,0.3011,0.064
structured,RandomForest,SES_group,10,High,4,145,0.3387,0.131
structured,RandomForest,SES_group,10,High,5,137,0.3795,0.1168
structured,RandomForest,SES_group,10,High,6,122,0.4246,0.1393
structured,RandomForest,SES_group,10,High,7,140,0.4689,0.1929
structured,RandomForest,SES_group,10,High,8,162,0.5256,0.2778
structured,RandomForest,SES_group,10,High,9,151,0.63,0.3642
structured,RandomForest,BlackConcentration,10,Low,0,91,0.1692,0.022
structured,RandomForest,BlackConcentration,10,Low,1,112,0.2301,0.0714
structured,RandomForest,BlackConcentration,10,Low,2,90,0.2648,0.0778
structured,RandomForest,BlackConcentration,10,Low,3,106,0.3012,0.1132
structured,RandomForest,BlackConcentration,10,Low,4,92,0.3383,0.0761
structured,RandomForest,BlackConcentration,10,Low,5,98,0.3803,0.1327
structured,RandomForest,BlackConcentration,10,Low,6,109,0.4243,0.2018
structured,RandomForest,BlackConcentration,10,Low,7,102,0.4689,0.1373
structured,RandomForest,BlackConcentration,10,Low,8,108,0.5256,0.2222
structured,RandomForest,BlackConcentration,10,Low,9,104,0.6249,0.2885
structured,RandomForest,BlackConcentration,10,High,0,269,0.1718,0.026
structured,RandomForest,BlackConcentration,10,High,1,251,0.2284,0.0837
structured,RandomForest,BlackConcentration,10,High,2,264,0.266,0.0758
structured,RandomForest,BlackConcentration,10,High,3,258,0.3002,0.1008
structured,RandomForest,BlackConcentration,10,High,4,264,0.3384,0.178
structured,RandomForest,BlackConcentration,10,High,5,267,0.3797,0.1199
structured,RandomForest,BlackConcentration,10,High,6,279,0.4242,0.147
structured,RandomForest,BlackConcentration,10,High,7,282,0.4695,0.2057
structured,RandomForest,BlackConcentration,10,High,8,276,0.5224,0.3007
structured,RandomForest,BlackConcentration,10,High,9,284,0.6311,0.3873
structured,RandomForest,SES_group,11,Low,0,450,0.1797,0.0289
structured,RandomForest,SES_group,11,Low,1,390,0.2609,0.0641
structured,RandomForest,SES_group,11,Low,2,378,0.315,0.0979
structured,RandomForest,SES_group,11,Low,3,373,0.3612,0.0965
structured,RandomForest,SES_group,11,Low,4,352,0.4067,0.125
structured,RandomForest,SES_group,11,Low,5,338,0.4522,0.1183
structured,RandomForest,SES_group,11,Low,6,334,0.4971,0.1856
structured,RandomForest,SES_group,11,Low,7,349,0.5433,0.2006
structured,RandomForest,SES_group,11,Low,8,339,0.59,0.236
structured,RandomForest,SES_group,11,Low,9,344,0.6736,0.3081
structured,RandomForest,SES_group,11,High,0,145,0.1823,0.0414
structured,RandomForest,SES_group,11,High,1,151,0.2619,0.0265
structured,RandomForest,SES_group,11,High,2,192,0.3163,0.0625
structured,RandomForest,SES_group,11,High,3,201,0.3602,0.1095
structured,RandomForest,SES_group,11,High,4,186,0.4066,0.1129
structured,RandomForest,SES_group,11,High,5,218,0.4505,0.1422
structured,RandomForest,SES_group,11,High,6,213,0.4982,0.1455
structured,RandomForest,SES_group,11,High,7,183,0.5436,0.2077
structured,RandomForest,SES_group,11,High,8,206,0.5901,0.267
structured,RandomForest,SES_group,11,High,9,205,0.6699,0.3659
structured,RandomForest,BlackConcentration,11,Low,0,159,0.1789,0.0189
structured,RandomForest,BlackConcentration,11,Low,1,140,0.2593,0.05
structured,RandomForest,BlackConcentration,11,Low,2,125,0.3154,0.088
structured,RandomForest,BlackConcentration,11,Low,3,129,0.3599,0.0698
structured,RandomForest,BlackConcentration,11,Low,4,128,0.405,0.1172
structured,RandomForest,BlackConcentration,11,Low,5,140,0.4526,0.1071
structured,RandomForest,BlackConcentration,11,Low,6,140,0.4978,0.1714
structured,RandomForest,BlackConcentration,11,Low,7,136,0.544,0.1765
structured,RandomForest,BlackConcentration,11,Low,8,135,0.5888,0.163
structured,RandomForest,BlackConcentration,11,Low,9,146,0.6729,0.274
structured,RandomForest,BlackConcentration,11,High,0,329,0.1838,0.0426
structured,RandomForest,BlackConcentration,11,High,1,340,0.2617,0.0441
structured,RandomForest,BlackConcentration,11,High,2,350,0.315,0.0829
structured,RandomForest,BlackConcentration,11,High,3,353,0.3606,0.102
structured,RandomForest,BlackConcentration,11,High,4,377,0.4066,0.1194
structured,RandomForest,BlackConcentration,11,High,5,395,0.4522,0.1544
structured,RandomForest,BlackConcentration,11,High,6,358,0.4968,0.1927
structured,RandomForest,BlackConcentration,11,High,7,337,0.5445,0.2018
structured,RandomForest,BlackConcentration,11,High,8,355,0.5894,0.2197
structured,RandomForest,BlackConcentration,11,High,9,369,0.6689,0.3062
structured,RandomForest,SES_group,12,Low,0,537,0.1468,0.0261
structured,RandomForest,SES_group,12,Low,1,502,0.2307,0.0657
structured,RandomForest,SES_group,12,Low,2,473,0.2805,0.0803
structured,RandomForest,SES_group,12,Low,3,475,0.3209,0.0884
structured,RandomForest,SES_group,12,Low,4,476,0.3639,0.1366
structured,RandomForest,SES_group,12,Low,5,448,0.4074,0.1473
structured,RandomForest,SES_group,12,Low,6,441,0.4516,0.2086
structured,RandomForest,SES_group,12,Low,7,466,0.4978,0.1953
structured,RandomForest,SES_group,12,Low,8,432,0.5551,0.2477
structured,RandomForest,SES_group,12,Low,9,455,0.6605,0.3099
structured,RandomForest,SES_group,12,High,0,211,0.1542,0.0427
structured,RandomForest,SES_group,12,High,1,259,0.2318,0.0541
structured,RandomForest,SES_group,12,High,2,246,0.2798,0.0854
structured,RandomForest,SES_group,12,High,3,289,0.3207,0.0865
structured,RandomForest,SES_group,12,High,4,232,0.364,0.1164
structured,RandomForest,SES_group,12,High,5,266,0.4076,0.1692
structured,RandomForest,SES_group,12,High,6,288,0.4526,0.2431
structured,RandomForest,SES_group,12,High,7,277,0.4973,0.2058
structured,RandomForest,SES_group,12,High,8,279,0.5575,0.2903
structured,RandomForest,SES_group,12,High,9,261,0.6619,0.3678
structured,RandomForest,BlackConcentration,12,Low,0,195,0.1504,0.0205
structured,RandomForest,BlackConcentration,12,Low,1,186,0.2298,0.0376
structured,RandomForest,BlackConcentration,12,Low,2,173,0.2803,0.0636
structured,RandomForest,BlackConcentration,12,Low,3,172,0.32,0.1337
structured,RandomForest,BlackConcentration,12,Low,4,171,0.3636,0.117
structured,RandomForest,BlackConcentration,12,Low,5,183,0.4081,0.1421
structured,RandomForest,BlackConcentration,12,Low,6,183,0.4528,0.2077
structured,RandomForest,BlackConcentration,12,Low,7,179,0.4972,0.2123
structured,RandomForest,BlackConcentration,12,Low,8,187,0.5569,0.2727
structured,RandomForest,BlackConcentration,12,Low,9,163,0.6578,0.2822
structured,RandomForest,BlackConcentration,12,High,0,445,0.1495,0.0225
structured,RandomForest,BlackConcentration,12,High,1,453,0.23,0.0728
structured,RandomForest,BlackConcentration,12,High,2,501,0.2798,0.0838
structured,RandomForest,BlackConcentration,12,High,3,490,0.3209,0.1082
structured,RandomForest,BlackConcentration,12,High,4,476,0.3633,0.1345
structured,RandomForest,BlackConcentration,12,High,5,510,0.4071,0.1588
structured,RandomForest,BlackConcentration,12,High,6,504,0.4521,0.1925
structured,RandomForest,BlackConcentration,12,High,7,523,0.4988,0.2027
structured,RandomForest,BlackConcentration,12,High,8,503,0.5577,0.3022
structured,RandomForest,BlackConcentration,12,High,9,493,0.6598,0.3469
structured,RandomForest,SES_group,13,Low,0,643,0.1438,0.0295
structured,RandomForest,SES_group,13,Low,1,617,0.2271,0.0827
structured,RandomForest,SES_group,13,Low,2,597,0.2738,0.0804
structured,RandomForest,SES_group,13,Low,3,568,0.3172,0.1021
structured,RandomForest,SES_group,13,Low,4,559,0.36,0.1181
structured,RandomForest,SES_group,13,Low,5,542,0.4032,0.1624
structured,RandomForest,SES_group,13,Low,6,565,0.4509,0.1965
structured,RandomForest,SES_group,13,Low,7,526,0.4985,0.2034
structured,RandomForest,SES_group,13,Low,8,553,0.5557,0.2514
structured,RandomForest,SES_group,13,Low,9,516,0.6537,0.2907
structured,RandomForest,SES_group,13,High,0,236,0.1464,0.0254
structured,RandomForest,SES_group,13,High,1,258,0.2268,0.0698
structured,RandomForest,SES_group,13,High,2,287,0.2747,0.0836
structured,RandomForest,SES_group,13,High,3,317,0.3196,0.0946
structured,RandomForest,SES_group,13,High,4,322,0.3598,0.1553
structured,RandomForest,SES_group,13,High,5,296,0.4025,0.1554
structured,RandomForest,SES_group,13,High,6,307,0.4505,0.1498
structured,RandomForest,SES_group,13,High,7,320,0.499,0.2188
structured,RandomForest,SES_group,13,High,8,323,0.5567,0.2786
structured,RandomForest,SES_group,13,High,9,337,0.6592,0.3739
structured,RandomForest,BlackConcentration,13,Low,0,227,0.146,0.0308
structured,RandomForest,BlackConcentration,13,Low,1,213,0.2272,0.0798
structured,RandomForest,BlackConcentration,13,Low,2,220,0.2738,0.0864
structured,RandomForest,BlackConcentration,13,Low,3,238,0.3186,0.0756
structured,RandomForest,BlackConcentration,13,Low,4,216,0.3597,0.0926
structured,RandomForest,BlackConcentration,13,Low,5,212,0.4036,0.1698
structured,RandomForest,BlackConcentration,13,Low,6,194,0.4493,0.201
structured,RandomForest,BlackConcentration,13,Low,7,217,0.4989,0.1659
structured,RandomForest,BlackConcentration,13,Low,8,225,0.5538,0.2356
structured,RandomForest,BlackConcentration,13,Low,9,208,0.654,0.2981
structured,RandomForest,BlackConcentration,13,High,0,547,0.1418,0.0384
structured,RandomForest,BlackConcentration,13,High,1,523,0.2269,0.0535
structured,RandomForest,BlackConcentration,13,High,2,543,0.275,0.0755
structured,RandomForest,BlackConcentration,13,High,3,531,0.3173,0.1299
structured,RandomForest,BlackConcentration,13,High,4,554,0.3591,0.139
structured,RandomForest,BlackConcentration,13,High,5,571,0.4032,0.1629
structured,RandomForest,BlackConcentration,13,High,6,592,0.4503,0.1453
structured,RandomForest,BlackConcentration,13,High,7,605,0.4993,0.2017
structured,RandomForest,BlackConcentration,13,High,8,586,0.5574,0.3157
structured,RandomForest,BlackConcentration,13,High,9,576,0.6551,0.3594
structured,RandomForest,SES_group,14,Low,0,797,0.1359,0.0251
structured,RandomForest,SES_group,14,Low,1,695,0.2126,0.059
structured,RandomForest,SES_group,14,Low,2,680,0.2577,0.0676
structured,RandomForest,SES_group,14,Low,3,675,0.2998,0.1274
structured,RandomForest,SES_group,14,Low,4,676,0.3427,0.1169
structured,RandomForest,SES_group,14,Low,5,653,0.3853,0.1271
structured,RandomForest,SES_group,14,Low,6,640,0.4312,0.1703
structured,RandomForest,SES_group,14,Low,7,608,0.481,0.2418
structured,RandomForest,SES_group,14,Low,8,660,0.5437,0.2682
structured,RandomForest,SES_group,14,Low,9,623,0.6395,0.3146
structured,RandomForest,SES_group,14,High,0,303,0.1399,0.0462
structured,RandomForest,SES_group,14,High,1,303,0.2113,0.0528
structured,RandomForest,SES_group,14,High,2,311,0.2578,0.0804
structured,RandomForest,SES_group,14,High,3,331,0.3002,0.0906
structured,RandomForest,SES_group,14,High,4,325,0.3415,0.1169
structured,RandomForest,SES_group,14,High,5,369,0.3866,0.1301
structured,RandomForest,SES_group,14,High,6,361,0.4295,0.1745
structured,RandomForest,SES_group,14,High,7,372,0.4828,0.1909
structured,RandomForest,SES_group,14,High,8,346,0.5442,0.263
structured,RandomForest,SES_group,14,High,9,378,0.6413,0.3783
structured,RandomForest,BlackConcentration,14,Low,0,281,0.1374,0.0285
structured,RandomForest,BlackConcentration,14,Low,1,278,0.2126,0.0576
structured,RandomForest,BlackConcentration,14,Low,2,279,0.2578,0.086
structured,RandomForest,BlackConcentration,14,Low,3,284,0.2997,0.1479
structured,RandomForest,BlackConcentration,14,Low,4,265,0.3414,0.1208
structured,RandomForest,BlackConcentration,14,Low,5,268,0.3853,0.1343
structured,RandomForest,BlackConcentration,14,Low,6,274,0.4297,0.1788
structured,RandomForest,BlackConcentration,14,Low,7,250,0.4815,0.204
structured,RandomForest,BlackConcentration,14,Low,8,254,0.5437,0.2126
structured,RandomForest,BlackConcentration,14,Low,9,251,0.6401,0.3506
structured,RandomForest,BlackConcentration,14,High,0,609,0.1374,0.0394
structured,RandomForest,BlackConcentration,14,High,1,676,0.2121,0.0577
structured,RandomForest,BlackConcentration,14,High,2,641,0.2576,0.0796
structured,RandomForest,BlackConcentration,14,High,3,653,0.2995,0.1149
structured,RandomForest,BlackConcentration,14,High,4,643,0.3423,0.1011
structured,RandomForest,BlackConcentration,14,High,5,668,0.3855,0.1512
structured,RandomForest,BlackConcentration,14,High,6,660,0.4303,0.1788
structured,RandomForest,BlackConcentration,14,High,7,662,0.4817,0.2175
structured,RandomForest,BlackConcentration,14,High,8,660,0.5431,0.2803
structured,RandomForest,BlackConcentration,14,High,9,698,0.6414,0.361
structured,XGBoost,SES_group,1,Low,0,55,0.0908,0.0545
structured,XGBoost,SES_group,1,Low,1,59,0.1847,0.0678
structured,XGBoost,SES_group,1,Low,2,62,0.2679,0.0968
structured,XGBoost,SES_group,1,Low,3,52,0.3362,0.0962
structured,XGBoost,SES_group,1,Low,4,49,0.3954,0.102
structured,XGBoost,SES_group,1,Low,5,44,0.458,0.2045
structured,XGBoost,SES_group,1,Low,6,35,0.5165,0.0286
structured,XGBoost,SES_group,1,Low,7,50,0.5688,0.26
structured,XGBoost,SES_group,1,Low,8,56,0.6359,0.3036
structured,XGBoost,SES_group,1,Low,9,53,0.7443,0.2453
structured,XGBoost,SES_group,1,High,0,19,0.0943,0.0526
structured,XGBoost,SES_group,1,High,1,18,0.1795,0.2222
structured,XGBoost,SES_group,1,High,2,18,0.2793,0.0
structured,XGBoost,SES_group,1,High,3,26,0.3355,0.0385
structured,XGBoost,SES_group,1,High,4,19,0.4011,0.1053
structured,XGBoost,SES_group,1,High,5,16,0.4501,0.1875
structured,XGBoost,SES_group,1,High,6,32,0.5052,0.1875
structured,XGBoost,SES_group,1,High,7,20,0.574,0.15
structured,XGBoost,SES_group,1,High,8,16,0.6378,0.4375
structured,XGBoost,SES_group,1,High,9,30,0.7482,0.2667
structured,XGBoost,BlackConcentration,1,Low,0,17,0.0868,0.0
structured,XGBoost,BlackConcentration,1,Low,1,17,0.1849,0.0588
structured,XGBoost,BlackConcentration,1,Low,2,16,0.2556,0.1875
structured,XGBoost,BlackConcentration,1,Low,3,12,0.3367,0.0833
structured,XGBoost,BlackConcentration,1,Low,4,24,0.4007,0.125
structured,XGBoost,BlackConcentration,1,Low,5,14,0.4628,0.3571
structured,XGBoost,BlackConcentration,1,Low,6,13,0.5143,0.0769
structured,XGBoost,BlackConcentration,1,Low,7,16,0.5701,0.3125
structured,XGBoost,BlackConcentration,1,Low,8,27,0.6297,0.3333
structured,XGBoost,BlackConcentration,1,Low,9,24,0.7382,0.2083
structured,XGBoost,BlackConcentration,1,High,0,50,0.0878,0.02
structured,XGBoost,BlackConcentration,1,High,1,44,0.1802,0.0455
structured,XGBoost,BlackConcentration,1,High,2,48,0.2737,0.0625
structured,XGBoost,BlackConcentration,1,High,3,54,0.3353,0.1481
structured,XGBoost,BlackConcentration,1,High,4,39,0.3957,0.1282
structured,XGBoost,BlackConcentration,1,High,5,40,0.4536,0.125
structured,XGBoost,BlackConcentration,1,High,6,56,0.5107,0.1964
structured,XGBoost,BlackConcentration,1,High,7,48,0.5708,0.2292
structured,XGBoost,BlackConcentration,1,High,8,36,0.6396,0.3056
structured,XGBoost,BlackConcentration,1,High,9,45,0.7578,0.2444
structured,XGBoost,SES_group,2,Low,0,54,0.0562,0.0
structured,XGBoost,SES_group,2,Low,1,52,0.1295,0.0192
structured,XGBoost,SES_group,2,Low,2,61,0.1894,0.0
structured,XGBoost,SES_group,2,Low,3,62,0.2572,0.0645
structured,XGBoost,SES_group,2,Low,4,61,0.3273,0.0984
structured,XGBoost,SES_group,2,Low,5,66,0.408,0.1061
structured,XGBoost,SES_group,2,Low,6,55,0.4802,0.1636
structured,XGBoost,SES_group,2,Low,7,48,0.5528,0.125
structured,XGBoost,SES_group,2,Low,8,52,0.6172,0.1731
structured,XGBoost,SES_group,2,Low,9,50,0.7273,0.2
structured,XGBoost,SES_group,2,High,0,26,0.0531,0.1154
structured,XGBoost,SES_group,2,High,1,29,0.124,0.1034
structured,XGBoost,SES_group,2,High,2,19,0.1948,0.1053
structured,XGBoost,SES_group,2,High,3,25,0.2522,0.12
structured,XGBoost,SES_group,2,High,4,22,0.3387,0.1818
structured,XGBoost,SES_group,2,High,5,21,0.4059,0.0476
structured,XGBoost,SES_group,2,High,6,22,0.4789,0.1818
structured,XGBoost,SES_group,2,High,7,39,0.5509,0.1795
structured,XGBoost,SES_group,2,High,8,27,0.6209,0.1852
structured,XGBoost,SES_group,2,High,9,33,0.7389,0.2727
structured,XGBoost,SES_group,3,Low,0,73,0.11,0.0137
structured,XGBoost,SES_group,3,Low,1,66,0.1897,0.0
structured,XGBoost,SES_group,3,Low,2,72,0.2635,0.0
structured,XGBoost,SES_group,3,Low,3,56,0.3297,0.1071
structured,XGBoost,SES_group,3,Low,4,64,0.3988,0.0938
structured,XGBoost,SES_group,3,Low,5,56,0.4726,0.1607
structured,XGBoost,SES_group,3,Low,6,62,0.5321,0.0968
structured,XGBoost,SES_group,3,Low,7,55,0.5862,0.1636
structured,XGBoost,SES_group,3,Low,8,48,0.6502,0.1667
structured,XGBoost,SES_group,3,Low,9,54,0.7481,0.3519
structured,XGBoost,SES_group,3,High,0,26,0.1133,0.1154
structured,XGBoost,SES_group,3,High,1,20,0.188,0.15
structured,XGBoost,SES_group,3,High,2,26,0.263,0.0769
structured,XGBoost,SES_group,3,High,3,25,0.3263,0.08
structured,XGBoost,SES_group,3,High,4,22,0.3917,0.2273
structured,XGBoost,SES_group,3,High,5,33,0.4628,0.1212
structured,XGBoost,SES_group,3,High,6,26,0.5373,0.1154
structured,XGBoost,SES_group,3,High,7,37,0.5866,0.2703
structured,XGBoost,SES_group,3,High,8,43,0.6496,0.3488
structured,XGBoost,SES_group,3,High,9,34,0.752,0.3235
structured,XGBoost,SES_group,4,Low,0,93,0.0996,0.0108
structured,XGBoost,SES_group,4,Low,1,73,0.1907,0.0411
structured,XGBoost,SES_group,4,Low,2,84,0.2784,0.0952
structured,XGBoost,SES_group,4,Low,3,84,0.3461,0.119
structured,XGBoost,SES_group,4,Low,4,85,0.4127,0.1529
structured,XGBoost,SES_group,4,Low,5,88,0.4763,0.1818
structured,XGBoost,SES_group,4,Low,6,73,0.5314,0.2192
structured,XGBoost,SES_group,4,Low,7,89,0.5931,0.1573
structured,XGBoost,SES_group,4,Low,8,74,0.658,0.2027
structured,XGBoost,SES_group,4,Low,9,71,0.7445,0.1972
structured,XGBoost,SES_group,4,High,0,38,0.1083,0.0
structured,XGBoost,SES_group,4,High,1,42,0.1881,0.0238
structured,XGBoost,SES_group,4,High,2,37,0.2761,0.0541
structured,XGBoost,SES_group,4,High,3,42,0.3464,0.0238
structured,XGBoost,SES_group,4,High,4,39,0.4089,0.1282
structured,XGBoost,SES_group,4,High,5,34,0.4795,0.0588
structured,XGBoost,SES_group,4,High,6,48,0.5318,0.1667
structured,XGBoost,SES_group,4,High,7,31,0.589,0.2903
structured,XGBoost,SES_group,4,High,8,40,0.6556,0.2
structured,XGBoost,SES_group,4,High,9,46,0.7449,0.4348
structured,XGBoost,BlackConcentration,4,Low,0,24,0.0935,0.0
structured,XGBoost,BlackConcentration,4,Low,1,24,0.1959,0.125
structured,XGBoost,BlackConcentration,4,Low,2,17,0.2819,0.0
structured,XGBoost,BlackConcentration,4,Low,3,23,0.3501,0.1304
structured,XGBoost,BlackConcentration,4,Low,4,24,0.4133,0.25
structured,XGBoost,BlackConcentration,4,Low,5,31,0.4785,0.1613
structured,XGBoost,BlackConcentration,4,Low,6,29,0.5287,0.2069
structured,XGBoost,BlackConcentration,4,Low,7,27,0.5905,0.1481
structured,XGBoost,BlackConcentration,4,Low,8,21,0.6631,0.2381
structured,XGBoost,BlackConcentration,4,Low,9,29,0.745,0.2414
structured,XGBoost,BlackConcentration,4,High,0,79,0.1015,0.0253
structured,XGBoost,BlackConcentration,4,High,1,92,0.1924,0.087
structured,XGBoost,BlackConcentration,4,High,2,85,0.2763,0.0706
structured,XGBoost,BlackConcentration,4,High,3,84,0.3454,0.0714
structured,XGBoost,BlackConcentration,4,High,4,83,0.4095,0.1205
structured,XGBoost,BlackConcentration,4,High,5,72,0.4767,0.1806
structured,XGBoost,BlackConcentration,4,High,6,90,0.5327,0.1778
structured,XGBoost,BlackConcentration,4,High,7,83,0.5938,0.2048
structured,XGBoost,BlackConcentration,4,High,8,82,0.6557,0.1829
structured,XGBoost,BlackConcentration,4,High,9,91,0.7477,0.3736
structured,XGBoost,SES_group,5,Low,0,99,0.1013,0.0404
structured,XGBoost,SES_group,5,Low,1,101,0.1951,0.0297
structured,XGBoost,SES_group,5,Low,2,85,0.2763,0.1294
structured,XGBoost,SES_group,5,Low,3,84,0.3409,0.0714
structured,XGBoost,SES_group,5,Low,4,105,0.3977,0.1048
structured,XGBoost,SES_group,5,Low,5,85,0.4566,0.1176
structured,XGBoost,SES_group,5,Low,6,84,0.5176,0.1548
structured,XGBoost,SES_group,5,Low,7,102,0.5796,0.2059
structured,XGBoost,SES_group,5,Low,8,95,0.6496,0.2947
structured,XGBoost,SES_group,5,Low,9,70,0.7354,0.3857
structured,XGBoost,SES_group,5,High,0,30,0.1045,0.0
structured,XGBoost,SES_group,5,High,1,32,0.1959,0.0312
structured,XGBoost,SES_group,5,High,2,43,0.2796,0.093
structured,XGBoost,SES_group,5,High,3,50,0.3444,0.08
structured,XGBoost,SES_group,5,High,4,41,0.3974,0.0732
structured,XGBoost,SES_group,5,High,5,42,0.4601,0.2143
structured,XGBoost,SES_group,5,High,6,36,0.5169,0.1667
structured,XGBoost,SES_group,5,High,7,42,0.5755,0.119
structured,XGBoost,SES_group,5,High,8,46,0.6528,0.1739
structured,XGBoost,SES_group,5,High,9,68,0.7396,0.3382
structured,XGBoost,BlackConcentration,5,Low,0,30,0.1034,0.0333
structured,XGBoost,BlackConcentration,5,Low,1,26,0.1908,0.0
structured,XGBoost,BlackConcentration,5,Low,2,31,0.2738,0.1935
structured,XGBoost,BlackConcentration,5,Low,3,37,0.3371,0.0
structured,XGBoost,BlackConcentration,5,Low,4,29,0.3963,0.1034
structured,XGBoost,BlackConcentration,5,Low,5,24,0.4549,0.0833
structured,XGBoost,BlackConcentration,5,Low,6,30,0.5209,0.1333
structured,XGBoost,BlackConcentration,5,Low,7,29,0.5868,0.2069
structured,XGBoost,BlackConcentration,5,Low,8,31,0.6527,0.2258
structured,XGBoost,BlackConcentration,5,Low,9,26,0.7424,0.5
structured,XGBoost,BlackConcentration,5,High,0,93,0.0993,0.0
