zip3,BlackConcentration,weight,direction,SES_group
633,,1.0036231884057971,SES_group (matched on share_black_nh deciles),Low
636,,1.0,SES_group (matched on share_black_nh deciles),High
639,,1.0,SES_group (matched on share_black_nh deciles),High
653,,1.0,SES_group (matched on share_black_nh deciles),High
654,,1.0,SES_group (matched on share_black_nh deciles),High
655,,1.0,SES_group (matched on share_black_nh deciles),High
658,,1.0,SES_group (matched on share_black_nh deciles),High
660,,1.0036231884057971,SES_group (matched on share_black_nh deciles),Low
662,,1.0036231884057971,SES_group (matched on share_black_nh deciles),Low
665,,1.0036231884057971,SES_group (matched on share_black_nh deciles),Low
729,,1.0,SES_group (matched on share_black_nh deciles),High
734,,1.0,SES_group (matched on share_black_nh deciles),High
736,,1.0,SES_group (matched on share_black_nh deciles),High
748,,1.0,SES_group (matched on share_black_nh deciles),High
769,,1.0,SES_group (matched on share_black_nh deciles),High
784,,1.0,SES_group (matched on share_black_nh deciles),High
793,,1.0,SES_group (matched on share_black_nh deciles),High
795,,1.0,SES_group (matched on share_black_nh deciles),High
808,,1.0036231884057971,SES_group (matched on share_black_nh deciles),Low
852,,1.0036231884057971,SES_group (matched on share_black_nh deciles),Low
883,,1.0,SES_group (matched on share_black_nh deciles),High
904,,1.0036231884057971,SES_group (matched on share_black_nh deciles),Low
905,,1.0036231884057971,SES_group (matched on share_black_nh deciles),Low
913,,1.0036231884057971,SES_group (matched on share_black_nh deciles),Low
922,,1.0,SES_group (matched on share_black_nh deciles),High
932,,1.0,SES_group (matched on share_black_nh deciles),High
953,,1.0,SES_group (matched on share_black_nh deciles),High
956,,1.0036231884057971,SES_group (matched on share_black_nh deciles),Low
980,,1.0036231884057971,SES_group (matched on share_black_nh deciles),Low
063,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
067,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
085,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
117,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
119,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
121,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
124,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
150,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
193,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
219,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
226,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
244,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
247,,1.0,SES_group (matched on share_black_nh deciles),High
248,,1.0,SES_group (matched on share_black_nh deciles),High
257,,1.0,SES_group (matched on share_black_nh deciles),High
286,,1.0,SES_group (matched on share_black_nh deciles),High
341,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
355,,1.0,SES_group (matched on share_black_nh deciles),High
400,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
420,,1.0,SES_group (matched on share_black_nh deciles),High
421,,1.0,SES_group (matched on share_black_nh deciles),High
424,,1.0,SES_group (matched on share_black_nh deciles),High
430,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
431,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
440,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
450,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
478,,1.0,SES_group (matched on share_black_nh deciles),High
601,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
605,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
612,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
614,,1.0,SES_group (matched on share_black_nh deciles),High
617,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
640,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
645,,1.0,SES_group (matched on share_black_nh deciles),High
673,,1.0,SES_group (matched on share_black_nh deciles),High
724,,1.0,SES_group (matched on share_black_nh deciles),High
730,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
744,,1.0,SES_group (matched on share_black_nh deciles),High
747,,1.0,SES_group (matched on share_black_nh deciles),High
762,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
779,,1.0,SES_group (matched on share_black_nh deciles),High
781,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
786,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
792,,1.0,SES_group (matched on share_black_nh deciles),High
809,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
850,,1.0,SES_group (matched on share_black_nh deciles),High
881,,1.0,SES_group (matched on share_black_nh deciles),High
910,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
933,,1.0,SES_group (matched on share_black_nh deciles),High
937,,1.0,SES_group (matched on share_black_nh deciles),High
941,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
943,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
957,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
995,,0.63866930171278,SES_group (matched on share_black_nh deciles),Low
060,,0.6151238896680692,SES_group (matched on share_black_nh deciles),Low
076,,0.6151238896680692,SES_group (matched on share_black_nh deciles),Low
077,,0.6151238896680692,SES_group (matched on share_black_nh deciles),Low
082,,0.6151238896680692,SES_group (matched on share_black_nh deciles),Low
088,,0.6151238896680692,SES_group (matched on share_black_nh deciles),Low
103,,0.6151238896680692,SES_group (matched on share_black_nh deciles),Low
105,,0.6151238896680692,SES_group (matched on share_black_nh deciles),Low
109,,0.6151238896680692,SES_group (matched on share_black_nh deciles),Low
123,,0.6151238896680692,SES_group (matched on share_black_nh deciles),Low
125,,0.6151238896680692,SES_group (matched on share_black_nh deciles),Low
139,,1.0,SES_group (matched on share_black_nh deciles),High
149,,1.0,SES_group (matched on share_black_nh deciles),High
181,,1.0,SES_group (matched on share_black_nh deciles),High
183,,0.6151238896680692,SES_group (matched on share_black_nh deciles),Low
194,,0.6151238896680692,SES_group (matched on share_black_nh deciles),Low
201,,0.6151238896680692,SES_group (matched on share_black_nh deciles),Low
217,,0.6151238896680692,SES_group (matched on share_black_nh deciles),Low
220,,0.6151238896680692,SES_group (matched on share_black_nh deciles),Low
222,,0.6151238896680692,SES_group (matched on share_black_nh deciles),Low
258,,1.0,SES_group (matched on share_black_nh deciles),High
344,,1.0,SES_group (matched on share_black_nh deciles),High
359,,1.0,SES_group (matched on share_black_nh deciles),High
379,,0.6151238896680692,SES_group (matched on share_black_nh deciles),Low
382,,1.0,SES_group (matched on share_black_nh deciles),High
384,,1.0,SES_group (matched on share_black_nh deciles),High
401,,1.0,SES_group (matched on share_black_nh deciles),High
463,,0.6151238896680692,SES_group (matched on share_black_nh deciles),Low
481,,0.6151238896680692,SES_group (matched on share_black_nh deciles),Low
483,,0.6151238896680692,SES_group (matched on share_black_nh deciles),Low
486,,1.0,SES_group (matched on share_black_nh deciles),High
537,,0.6151238896680692,SES_group (matched on share_black_nh deciles),Low
551,,0.6151238896680692,SES_group (matched on share_black_nh deciles),Low
629,,1.0,SES_group (matched on share_black_nh deciles),High
630,,0.6151238896680692,SES_group (matched on share_black_nh deciles),Low
681,,0.6151238896680692,SES_group (matched on share_black_nh deciles),Low
719,,1.0,SES_group (matched on share_black_nh deciles),High
750,,0.6151238896680692,SES_group (matched on share_black_nh deciles),Low
754,,1.0,SES_group (matched on share_black_nh deciles),High
773,,0.6151238896680692,SES_group (matched on share_black_nh deciles),Low
794,,1.0,SES_group (matched on share_black_nh deciles),High
796,,1.0,SES_group (matched on share_black_nh deciles),High
800,,0.6151238896680692,SES_group (matched on share_black_nh deciles),Low
891,,1.0,SES_group (matched on share_black_nh deciles),High
911,,0.6151238896680692,SES_group (matched on share_black_nh deciles),Low
923,,1.0,SES_group (matched on share_black_nh deciles),High
925,,1.0,SES_group (matched on share_black_nh deciles),High
945,,0.6151238896680692,SES_group (matched on share_black_nh deciles),Low
947,,0.6151238896680692,SES_group (matched on share_black_nh deciles),Low
952,,1.0,SES_group (matched on share_black_nh deciles),High
981,,0.6151238896680692,SES_group (matched on share_black_nh deciles),Low
011,,1.0,SES_group (matched on share_black_nh deciles),High
021,,0.8781702898550725,SES_group (matched on share_black_nh deciles),Low
023,,0.8781702898550725,SES_group (matched on share_black_nh deciles),Low
069,,0.8781702898550725,SES_group (matched on share_black_nh deciles),Low
070,,0.8781702898550725,SES_group (matched on share_black_nh deciles),Low
080,,0.8781702898550725,SES_group (matched on share_black_nh deciles),Low
100,,0.8781702898550725,SES_group (matched on share_black_nh deciles),Low
106,,0.8781702898550725,SES_group (matched on share_black_nh deciles),Low
107,,0.8781702898550725,SES_group (matched on share_black_nh deciles),Low
108,,0.8781702898550725,SES_group (matched on share_black_nh deciles),Low
110,,0.8781702898550725,SES_group (matched on share_black_nh deciles),Low
115,,0.8781702898550725,SES_group (matched on share_black_nh deciles),Low
126,,0.8781702898550725,SES_group (matched on share_black_nh deciles),Low
135,,1.0,SES_group (matched on share_black_nh deciles),High
143,,1.0,SES_group (matched on share_black_nh deciles),High
151,,0.8781702898550725,SES_group (matched on share_black_nh deciles),Low
152,,0.8781702898550725,SES_group (matched on share_black_nh deciles),Low
190,,0.8781702898550725,SES_group (matched on share_black_nh deciles),Low
199,,0.8781702898550725,SES_group (matched on share_black_nh deciles),Low
208,,0.8781702898550725,SES_group (matched on share_black_nh deciles),Low
210,,0.8781702898550725,SES_group (matched on share_black_nh deciles),Low
214,,0.8781702898550725,SES_group (matched on share_black_nh deciles),Low
216,,0.8781702898550725,SES_group (matched on share_black_nh deciles),Low
221,,0.8781702898550725,SES_group (matched on share_black_nh deciles),Low
227,,0.8781702898550725,SES_group (matched on share_black_nh deciles),Low
229,,0.8781702898550725,SES_group (matched on share_black_nh deciles),Low
231,,0.8781702898550725,SES_group (matched on share_black_nh deciles),Low
272,,1.0,SES_group (matched on share_black_nh deciles),High
324,,1.0,SES_group (matched on share_black_nh deciles),High
326,,1.0,SES_group (matched on share_black_nh deciles),High
331,,1.0,SES_group (matched on share_black_nh deciles),High
338,,1.0,SES_group (matched on share_black_nh deciles),High
349,,1.0,SES_group (matched on share_black_nh deciles),High
351,,0.8781702898550725,SES_group (matched on share_black_nh deciles),Low
356,,1.0,SES_group (matched on share_black_nh deciles),High
357,,0.8781702898550725,SES_group (matched on share_black_nh deciles),Low
370,,0.8781702898550725,SES_group (matched on share_black_nh deciles),Low
422,,1.0,SES_group (matched on share_black_nh deciles),High
447,,1.0,SES_group (matched on share_black_nh deciles),High
449,,1.0,SES_group (matched on share_black_nh deciles),High
455,,1.0,SES_group (matched on share_black_nh deciles),High
480,,0.8781702898550725,SES_group (matched on share_black_nh deciles),Low
554,,0.8781702898550725,SES_group (matched on share_black_nh deciles),Low
602,,0.8781702898550725,SES_group (matched on share_black_nh deciles),Low
611,,1.0,SES_group (matched on share_black_nh deciles),High
638,,1.0,SES_group (matched on share_black_nh deciles),High
651,,0.8781702898550725,SES_group (matched on share_black_nh deciles),Low
731,,1.0,SES_group (matched on share_black_nh deciles),High
735,,1.0,SES_group (matched on share_black_nh deciles),High
741,,1.0,SES_group (matched on share_black_nh deciles),High
757,,1.0,SES_group (matched on share_black_nh deciles),High
761,,1.0,SES_group (matched on share_black_nh deciles),High
765,,1.0,SES_group (matched on share_black_nh deciles),High
774,,0.8781702898550725,SES_group (matched on share_black_nh deciles),Low
776,,1.0,SES_group (matched on share_black_nh deciles),High
778,,1.0,SES_group (matched on share_black_nh deciles),High
900,,1.0,SES_group (matched on share_black_nh deciles),High
924,,1.0,SES_group (matched on share_black_nh deciles),High
935,,1.0,SES_group (matched on share_black_nh deciles),High
958,,1.0,SES_group (matched on share_black_nh deciles),High
072,,1.0,SES_group (matched on share_black_nh deciles),High
075,,1.0,SES_group (matched on share_black_nh deciles),High
081,,1.0,SES_group (matched on share_black_nh deciles),High
084,,1.0,SES_group (matched on share_black_nh deciles),High
132,,1.0,SES_group (matched on share_black_nh deciles),High
197,,2.542512077294686,SES_group (matched on share_black_nh deciles),Low
198,,2.542512077294686,SES_group (matched on share_black_nh deciles),Low
211,,2.542512077294686,SES_group (matched on share_black_nh deciles),Low
223,,2.542512077294686,SES_group (matched on share_black_nh deciles),Low
224,,2.542512077294686,SES_group (matched on share_black_nh deciles),Low
225,,2.542512077294686,SES_group (matched on share_black_nh deciles),Low
230,,2.542512077294686,SES_group (matched on share_black_nh deciles),Low
234,,2.542512077294686,SES_group (matched on share_black_nh deciles),Low
275,,2.542512077294686,SES_group (matched on share_black_nh deciles),Low
276,,2.542512077294686,SES_group (matched on share_black_nh deciles),Low
285,,1.0,SES_group (matched on share_black_nh deciles),High
293,,1.0,SES_group (matched on share_black_nh deciles),High
306,,1.0,SES_group (matched on share_black_nh deciles),High
315,,1.0,SES_group (matched on share_black_nh deciles),High
328,,1.0,SES_group (matched on share_black_nh deciles),High
330,,1.0,SES_group (matched on share_black_nh deciles),High
336,,1.0,SES_group (matched on share_black_nh deciles),High
362,,1.0,SES_group (matched on share_black_nh deciles),High
363,,1.0,SES_group (matched on share_black_nh deciles),High
364,,1.0,SES_group (matched on share_black_nh deciles),High
380,,2.542512077294686,SES_group (matched on share_black_nh deciles),Low
383,,1.0,SES_group (matched on share_black_nh deciles),High
394,,1.0,SES_group (matched on share_black_nh deciles),High
395,,1.0,SES_group (matched on share_black_nh deciles),High
432,,1.0,SES_group (matched on share_black_nh deciles),High
436,,1.0,SES_group (matched on share_black_nh deciles),High
443,,1.0,SES_group (matched on share_black_nh deciles),High
445,,1.0,SES_group (matched on share_black_nh deciles),High
462,,1.0,SES_group (matched on share_black_nh deciles),High
466,,1.0,SES_group (matched on share_black_nh deciles),High
489,,1.0,SES_group (matched on share_black_nh deciles),High
603,,2.542512077294686,SES_group (matched on share_black_nh deciles),Low
604,,2.542512077294686,SES_group (matched on share_black_nh deciles),Low
608,,1.0,SES_group (matched on share_black_nh deciles),High
622,,2.542512077294686,SES_group (matched on share_black_nh deciles),Low
661,,1.0,SES_group (matched on share_black_nh deciles),High
705,,1.0,SES_group (matched on share_black_nh deciles),High
707,,2.542512077294686,SES_group (matched on share_black_nh deciles),Low
714,,1.0,SES_group (matched on share_black_nh deciles),High
718,,1.0,SES_group (matched on share_black_nh deciles),High
752,,1.0,SES_group (matched on share_black_nh deciles),High
755,,1.0,SES_group (matched on share_black_nh deciles),High
756,,1.0,SES_group (matched on share_black_nh deciles),High
758,,1.0,SES_group (matched on share_black_nh deciles),High
759,,1.0,SES_group (matched on share_black_nh deciles),High
767,,1.0,SES_group (matched on share_black_nh deciles),High
770,,1.0,SES_group (matched on share_black_nh deciles),High
948,,1.0,SES_group (matched on share_black_nh deciles),High
071,,1.0,SES_group (matched on share_black_nh deciles),High
104,,1.0,SES_group (matched on share_black_nh deciles),High
191,,1.0,SES_group (matched on share_black_nh deciles),High
200,,8.36352657004831,SES_group (matched on share_black_nh deciles),Low
206,,8.36352657004831,SES_group (matched on share_black_nh deciles),Low
207,,8.36352657004831,SES_group (matched on share_black_nh deciles),Low
209,,8.36352657004831,SES_group (matched on share_black_nh deciles),Low
233,,8.36352657004831,SES_group (matched on share_black_nh deciles),Low
235,,1.0,SES_group (matched on share_black_nh deciles),High
236,,8.36352657004831,SES_group (matched on share_black_nh deciles),Low
237,,1.0,SES_group (matched on share_black_nh deciles),High
239,,1.0,SES_group (matched on share_black_nh deciles),High
271,,1.0,SES_group (matched on share_black_nh deciles),High
274,,1.0,SES_group (matched on share_black_nh deciles),High
278,,1.0,SES_group (matched on share_black_nh deciles),High
283,,1.0,SES_group (matched on share_black_nh deciles),High
291,,1.0,SES_group (matched on share_black_nh deciles),High
295,,1.0,SES_group (matched on share_black_nh deciles),High
298,,1.0,SES_group (matched on share_black_nh deciles),High
304,,1.0,SES_group (matched on share_black_nh deciles),High
309,,1.0,SES_group (matched on share_black_nh deciles),High
310,,1.0,SES_group (matched on share_black_nh deciles),High
312,,1.0,SES_group (matched on share_black_nh deciles),High
314,,1.0,SES_group (matched on share_black_nh deciles),High
316,,1.0,SES_group (matched on share_black_nh deciles),High
317,,1.0,SES_group (matched on share_black_nh deciles),High
319,,1.0,SES_group (matched on share_black_nh deciles),High
323,,1.0,SES_group (matched on share_black_nh deciles),High
354,,1.0,SES_group (matched on share_black_nh deciles),High
366,,1.0,SES_group (matched on share_black_nh deciles),High
367,,1.0,SES_group (matched on share_black_nh deciles),High
368,,1.0,SES_group (matched on share_black_nh deciles),High
369,,1.0,SES_group (matched on share_black_nh deciles),High
374,,1.0,SES_group (matched on share_black_nh deciles),High
381,,1.0,SES_group (matched on share_black_nh deciles),High
386,,1.0,SES_group (matched on share_black_nh deciles),High
391,,1.0,SES_group (matched on share_black_nh deciles),High
392,,1.0,SES_group (matched on share_black_nh deciles),High
397,,1.0,SES_group (matched on share_black_nh deciles),High
398,,1.0,SES_group (matched on share_black_nh deciles),High
441,,1.0,SES_group (matched on share_black_nh deciles),High
464,,1.0,SES_group (matched on share_black_nh deciles),High
482,,1.0,SES_group (matched on share_black_nh deciles),High
485,,1.0,SES_group (matched on share_black_nh deciles),High
532,,1.0,SES_group (matched on share_black_nh deciles),High
606,,1.0,SES_group (matched on share_black_nh deciles),High
701,,1.0,SES_group (matched on share_black_nh deciles),High
710,,1.0,SES_group (matched on share_black_nh deciles),High
711,,1.0,SES_group (matched on share_black_nh deciles),High
712,,1.0,SES_group (matched on share_black_nh deciles),High
713,,1.0,SES_group (matched on share_black_nh deciles),High
716,,1.0,SES_group (matched on share_black_nh deciles),High
717,,1.0,SES_group (matched on share_black_nh deciles),High
723,,1.0,SES_group (matched on share_black_nh deciles),High
777,,1.0,SES_group (matched on share_black_nh deciles),High
903,,1.0,SES_group (matched on share_black_nh deciles),High
