zip3,BlackConcentration,weight,direction,SES_group
638,,1.0,SES_group (matched on BlackConcentration),High
651,,1.9263090229079012,SES_group (matched on BlackConcentration),Low
661,,1.0,SES_group (matched on BlackConcentration),High
681,,1.9263090229079012,SES_group (matched on BlackConcentration),Low
701,,1.0,SES_group (matched on BlackConcentration),High
705,,1.0,SES_group (matched on BlackConcentration),High
707,,1.9263090229079012,SES_group (matched on BlackConcentration),Low
710,,1.0,SES_group (matched on BlackConcentration),High
711,,1.0,SES_group (matched on BlackConcentration),High
712,,1.0,SES_group (matched on BlackConcentration),High
713,,1.0,SES_group (matched on BlackConcentration),High
714,,1.0,SES_group (matched on BlackConcentration),High
716,,1.0,SES_group (matched on BlackConcentration),High
717,,1.0,SES_group (matched on BlackConcentration),High
718,,1.0,SES_group (matched on BlackConcentration),High
723,,1.0,SES_group (matched on BlackConcentration),High
731,,1.0,SES_group (matched on BlackConcentration),High
735,,1.0,SES_group (matched on BlackConcentration),High
741,,1.0,SES_group (matched on BlackConcentration),High
750,,1.9263090229079012,SES_group (matched on BlackConcentration),Low
752,,1.0,SES_group (matched on BlackConcentration),High
755,,1.0,SES_group (matched on BlackConcentration),High
756,,1.0,SES_group (matched on BlackConcentration),High
757,,1.0,SES_group (matched on BlackConcentration),High
758,,1.0,SES_group (matched on BlackConcentration),High
759,,1.0,SES_group (matched on BlackConcentration),High
761,,1.0,SES_group (matched on BlackConcentration),High
765,,1.0,SES_group (matched on BlackConcentration),High
767,,1.0,SES_group (matched on BlackConcentration),High
770,,1.0,SES_group (matched on BlackConcentration),High
773,,1.9263090229079012,SES_group (matched on BlackConcentration),Low
774,,1.9263090229079012,SES_group (matched on BlackConcentration),Low
776,,1.0,SES_group (matched on BlackConcentration),High
777,,1.0,SES_group (matched on BlackConcentration),High
778,,1.0,SES_group (matched on BlackConcentration),High
891,,1.0,SES_group (matched on BlackConcentration),High
900,,1.0,SES_group (matched on BlackConcentration),High
903,,1.0,SES_group (matched on BlackConcentration),High
924,,1.0,SES_group (matched on BlackConcentration),High
935,,1.0,SES_group (matched on BlackConcentration),High
948,,1.0,SES_group (matched on BlackConcentration),High
958,,1.0,SES_group (matched on BlackConcentration),High
007,,1.0,SES_group (matched on BlackConcentration),High
010,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
013,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
015,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
018,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
025,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
026,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
030,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
032,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
033,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
034,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
036,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
037,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
038,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
050,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
051,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
052,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
053,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
054,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
056,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
057,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
062,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
074,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
102,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
118,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
120,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
128,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
130,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
131,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
137,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
138,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
141,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
147,,1.0,SES_group (matched on BlackConcentration),High
156,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
160,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
164,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
167,,1.0,SES_group (matched on BlackConcentration),High
170,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
173,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
175,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
189,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
195,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
250,,1.0,SES_group (matched on BlackConcentration),High
252,,1.0,SES_group (matched on BlackConcentration),High
262,,1.0,SES_group (matched on BlackConcentration),High
263,,1.0,SES_group (matched on BlackConcentration),High
264,,1.0,SES_group (matched on BlackConcentration),High
266,,1.0,SES_group (matched on BlackConcentration),High
267,,1.0,SES_group (matched on BlackConcentration),High
289,,1.0,SES_group (matched on BlackConcentration),High
377,,1.0,SES_group (matched on BlackConcentration),High
378,,1.0,SES_group (matched on BlackConcentration),High
385,,1.0,SES_group (matched on BlackConcentration),High
407,,1.0,SES_group (matched on BlackConcentration),High
408,,1.0,SES_group (matched on BlackConcentration),High
411,,1.0,SES_group (matched on BlackConcentration),High
412,,1.0,SES_group (matched on BlackConcentration),High
413,,1.0,SES_group (matched on BlackConcentration),High
414,,1.0,SES_group (matched on BlackConcentration),High
415,,1.0,SES_group (matched on BlackConcentration),High
416,,1.0,SES_group (matched on BlackConcentration),High
417,,1.0,SES_group (matched on BlackConcentration),High
418,,1.0,SES_group (matched on BlackConcentration),High
425,,1.0,SES_group (matched on BlackConcentration),High
435,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
438,,1.0,SES_group (matched on BlackConcentration),High
451,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
457,,1.0,SES_group (matched on BlackConcentration),High
461,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
470,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
474,,1.0,SES_group (matched on BlackConcentration),High
476,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
493,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
502,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
527,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
530,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
535,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
539,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
540,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
541,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
542,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
544,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
545,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
546,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
547,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
549,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
550,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
556,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
557,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
560,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
561,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
562,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
563,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
565,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
567,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
570,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
574,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
575,,1.0,SES_group (matched on BlackConcentration),High
576,,1.0,SES_group (matched on BlackConcentration),High
591,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
595,,1.0,SES_group (matched on BlackConcentration),High
596,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
597,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
615,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
619,,1.0,SES_group (matched on BlackConcentration),High
635,,1.0,SES_group (matched on BlackConcentration),High
648,,1.0,SES_group (matched on BlackConcentration),High
656,,1.0,SES_group (matched on BlackConcentration),High
667,,1.0,SES_group (matched on BlackConcentration),High
670,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
671,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
674,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
680,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
725,,1.0,SES_group (matched on BlackConcentration),High
726,,1.0,SES_group (matched on BlackConcentration),High
728,,1.0,SES_group (matched on BlackConcentration),High
739,,1.0,SES_group (matched on BlackConcentration),High
743,,1.0,SES_group (matched on BlackConcentration),High
746,,1.0,SES_group (matched on BlackConcentration),High
749,,1.0,SES_group (matched on BlackConcentration),High
764,,1.0,SES_group (matched on BlackConcentration),High
783,,1.0,SES_group (matched on BlackConcentration),High
785,,1.0,SES_group (matched on BlackConcentration),High
788,,1.0,SES_group (matched on BlackConcentration),High
798,,1.0,SES_group (matched on BlackConcentration),High
801,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
803,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
804,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
805,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
807,,1.0,SES_group (matched on BlackConcentration),High
810,,1.0,SES_group (matched on BlackConcentration),High
815,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
816,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
820,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
821,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
824,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
826,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
827,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
828,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
829,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
830,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
831,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
840,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
843,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
855,,1.0,SES_group (matched on BlackConcentration),High
859,,1.0,SES_group (matched on BlackConcentration),High
860,,1.0,SES_group (matched on BlackConcentration),High
864,,1.0,SES_group (matched on BlackConcentration),High
865,,1.0,SES_group (matched on BlackConcentration),High
873,,1.0,SES_group (matched on BlackConcentration),High
877,,1.0,SES_group (matched on BlackConcentration),High
878,,1.0,SES_group (matched on BlackConcentration),High
879,,1.0,SES_group (matched on BlackConcentration),High
880,,1.0,SES_group (matched on BlackConcentration),High
882,,1.0,SES_group (matched on BlackConcentration),High
884,,1.0,SES_group (matched on BlackConcentration),High
893,,1.0,SES_group (matched on BlackConcentration),High
898,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
915,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
926,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
930,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
931,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
936,,1.0,SES_group (matched on BlackConcentration),High
940,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
944,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
949,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
950,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
955,,1.0,SES_group (matched on BlackConcentration),High
959,,1.0,SES_group (matched on BlackConcentration),High
960,,1.0,SES_group (matched on BlackConcentration),High
967,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
968,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
970,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
974,,1.0,SES_group (matched on BlackConcentration),High
975,,1.0,SES_group (matched on BlackConcentration),High
976,,1.0,SES_group (matched on BlackConcentration),High
978,,1.0,SES_group (matched on BlackConcentration),High
979,,1.0,SES_group (matched on BlackConcentration),High
982,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
988,,1.0,SES_group (matched on BlackConcentration),High
989,,1.0,SES_group (matched on BlackConcentration),High
990,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
991,,1.0,SES_group (matched on BlackConcentration),High
998,,0.6905664140406861,SES_group (matched on BlackConcentration),Low
012,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
014,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
017,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
019,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
020,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
024,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
027,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
028,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
031,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
060,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
063,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
064,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
067,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
068,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
076,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
077,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
078,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
079,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
085,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
087,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
088,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
101,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
117,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
119,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
121,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
123,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
124,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
125,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
134,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
136,,1.0,SES_group (matched on BlackConcentration),High
139,,1.0,SES_group (matched on BlackConcentration),High
140,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
144,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
145,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
149,,1.0,SES_group (matched on BlackConcentration),High
150,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
153,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
154,,1.0,SES_group (matched on BlackConcentration),High
168,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
172,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
180,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
181,,1.0,SES_group (matched on BlackConcentration),High
183,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
184,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
185,,1.0,SES_group (matched on BlackConcentration),High
193,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
194,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
201,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
217,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
219,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
220,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
222,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
226,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
242,,1.0,SES_group (matched on BlackConcentration),High
243,,1.0,SES_group (matched on BlackConcentration),High
244,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
246,,1.0,SES_group (matched on BlackConcentration),High
247,,1.0,SES_group (matched on BlackConcentration),High
248,,1.0,SES_group (matched on BlackConcentration),High
256,,1.0,SES_group (matched on BlackConcentration),High
257,,1.0,SES_group (matched on BlackConcentration),High
258,,1.0,SES_group (matched on BlackConcentration),High
259,,1.0,SES_group (matched on BlackConcentration),High
286,,1.0,SES_group (matched on BlackConcentration),High
307,,1.0,SES_group (matched on BlackConcentration),High
341,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
355,,1.0,SES_group (matched on BlackConcentration),High
359,,1.0,SES_group (matched on BlackConcentration),High
382,,1.0,SES_group (matched on BlackConcentration),High
384,,1.0,SES_group (matched on BlackConcentration),High
400,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
401,,1.0,SES_group (matched on BlackConcentration),High
403,,1.0,SES_group (matched on BlackConcentration),High
404,,1.0,SES_group (matched on BlackConcentration),High
409,,1.0,SES_group (matched on BlackConcentration),High
410,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
420,,1.0,SES_group (matched on BlackConcentration),High
421,,1.0,SES_group (matched on BlackConcentration),High
424,,1.0,SES_group (matched on BlackConcentration),High
426,,1.0,SES_group (matched on BlackConcentration),High
427,,1.0,SES_group (matched on BlackConcentration),High
430,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
431,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
433,,1.0,SES_group (matched on BlackConcentration),High
437,,1.0,SES_group (matched on BlackConcentration),High
439,,1.0,SES_group (matched on BlackConcentration),High
440,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
442,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
450,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
456,,1.0,SES_group (matched on BlackConcentration),High
460,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
463,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
469,,1.0,SES_group (matched on BlackConcentration),High
473,,1.0,SES_group (matched on BlackConcentration),High
478,,1.0,SES_group (matched on BlackConcentration),High
481,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
483,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
499,,1.0,SES_group (matched on BlackConcentration),High
531,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
537,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
543,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
551,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
553,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
559,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
571,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
600,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
601,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
605,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
607,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
610,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
612,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
614,,1.0,SES_group (matched on BlackConcentration),High
617,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
626,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
628,,1.0,SES_group (matched on BlackConcentration),High
629,,1.0,SES_group (matched on BlackConcentration),High
633,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
636,,1.0,SES_group (matched on BlackConcentration),High
639,,1.0,SES_group (matched on BlackConcentration),High
640,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
645,,1.0,SES_group (matched on BlackConcentration),High
653,,1.0,SES_group (matched on BlackConcentration),High
654,,1.0,SES_group (matched on BlackConcentration),High
655,,1.0,SES_group (matched on BlackConcentration),High
658,,1.0,SES_group (matched on BlackConcentration),High
660,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
662,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
665,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
673,,1.0,SES_group (matched on BlackConcentration),High
679,,1.0,SES_group (matched on BlackConcentration),High
719,,1.0,SES_group (matched on BlackConcentration),High
724,,1.0,SES_group (matched on BlackConcentration),High
729,,1.0,SES_group (matched on BlackConcentration),High
730,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
734,,1.0,SES_group (matched on BlackConcentration),High
736,,1.0,SES_group (matched on BlackConcentration),High
740,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
744,,1.0,SES_group (matched on BlackConcentration),High
745,,1.0,SES_group (matched on BlackConcentration),High
747,,1.0,SES_group (matched on BlackConcentration),High
748,,1.0,SES_group (matched on BlackConcentration),High
754,,1.0,SES_group (matched on BlackConcentration),High
762,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
768,,1.0,SES_group (matched on BlackConcentration),High
769,,1.0,SES_group (matched on BlackConcentration),High
779,,1.0,SES_group (matched on BlackConcentration),High
781,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
784,,1.0,SES_group (matched on BlackConcentration),High
786,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
790,,1.0,SES_group (matched on BlackConcentration),High
792,,1.0,SES_group (matched on BlackConcentration),High
793,,1.0,SES_group (matched on BlackConcentration),High
794,,1.0,SES_group (matched on BlackConcentration),High
795,,1.0,SES_group (matched on BlackConcentration),High
796,,1.0,SES_group (matched on BlackConcentration),High
799,,1.0,SES_group (matched on BlackConcentration),High
800,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
808,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
809,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
850,,1.0,SES_group (matched on BlackConcentration),High
852,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
881,,1.0,SES_group (matched on BlackConcentration),High
883,,1.0,SES_group (matched on BlackConcentration),High
904,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
905,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
910,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
911,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
913,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
920,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
922,,1.0,SES_group (matched on BlackConcentration),High
923,,1.0,SES_group (matched on BlackConcentration),High
925,,1.0,SES_group (matched on BlackConcentration),High
932,,1.0,SES_group (matched on BlackConcentration),High
933,,1.0,SES_group (matched on BlackConcentration),High
937,,1.0,SES_group (matched on BlackConcentration),High
941,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
943,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
945,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
947,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
951,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
952,,1.0,SES_group (matched on BlackConcentration),High
953,,1.0,SES_group (matched on BlackConcentration),High
956,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
957,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
980,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
981,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
983,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
995,,0.7763877495214656,SES_group (matched on BlackConcentration),Low
